timestamp_s,strategy,alloc_num,tasks_in_queues,latency_ms
35.000,ahe_mrta_v3,1,10,1.15
40.000,ahe_mrta_v3,2,10,0.71
45.000,ahe_mrta_v3,3,10,0.26
50.000,ahe_mrta_v3,4,10,0.19
55.000,ahe_mrta_v3,5,10,0.90
60.000,ahe_mrta_v3,6,10,0.77
65.000,ahe_mrta_v3,7,10,0.27
70.000,ahe_mrta_v3,8,10,0.84
75.000,ahe_mrta_v3,9,10,0.87
80.000,ahe_mrta_v3,10,7,0.86
85.000,ahe_mrta_v3,11,8,1.38
90.000,ahe_mrta_v3,12,8,0.71
95.000,ahe_mrta_v3,13,8,0.78
100.000,ahe_mrta_v3,14,8,0.97
105.000,ahe_mrta_v3,15,8,0.92
110.000,ahe_mrta_v3,16,8,0.97
115.000,ahe_mrta_v3,17,8,1.31
120.000,ahe_mrta_v3,18,8,0.95
125.000,ahe_mrta_v3,19,8,0.87
130.000,ahe_mrta_v3,20,8,0.89
135.000,ahe_mrta_v3,21,8,0.90
140.000,ahe_mrta_v3,22,8,0.62
145.000,ahe_mrta_v3,23,7,0.81
150.000,ahe_mrta_v3,24,8,1.28
155.000,ahe_mrta_v3,25,8,0.94
160.000,ahe_mrta_v3,26,8,0.53
165.000,ahe_mrta_v3,27,8,0.86
