timestamp_s,task_id,event,robot_id,strategy,scenario,seed
30.000,task_001,activated,,ahe_mrta_v3,robot_failure,4
30.000,task_002,activated,,ahe_mrta_v3,robot_failure,4
30.000,task_003,activated,,ahe_mrta_v3,robot_failure,4
30.000,task_004,activated,,ahe_mrta_v3,robot_failure,4
30.000,task_005,activated,,ahe_mrta_v3,robot_failure,4
30.000,task_006,activated,,ahe_mrta_v3,robot_failure,4
30.000,task_007,activated,,ahe_mrta_v3,robot_failure,4
30.000,task_008,activated,,ahe_mrta_v3,robot_failure,4
30.000,task_009,activated,,ahe_mrta_v3,robot_failure,4
30.000,task_010,activated,,ahe_mrta_v3,robot_failure,4
30.000,task_011,activated,,ahe_mrta_v3,robot_failure,4
30.000,task_012,activated,,ahe_mrta_v3,robot_failure,4
30.000,task_013,activated,,ahe_mrta_v3,robot_failure,4
30.000,task_014,activated,,ahe_mrta_v3,robot_failure,4
30.000,task_015,activated,,ahe_mrta_v3,robot_failure,4
30.000,task_016,activated,,ahe_mrta_v3,robot_failure,4
30.000,task_017,activated,,ahe_mrta_v3,robot_failure,4
30.000,task_018,activated,,ahe_mrta_v3,robot_failure,4
30.000,task_019,activated,,ahe_mrta_v3,robot_failure,4
30.000,task_020,activated,,ahe_mrta_v3,robot_failure,4
30.000,task_021,activated,,ahe_mrta_v3,robot_failure,4
30.000,task_022,activated,,ahe_mrta_v3,robot_failure,4
30.000,task_023,activated,,ahe_mrta_v3,robot_failure,4
30.000,task_024,activated,,ahe_mrta_v3,robot_failure,4
30.000,task_025,activated,,ahe_mrta_v3,robot_failure,4
35.000,task_008,assigned,robot_1,ahe_mrta_v3,robot_failure,4
35.000,task_013,assigned,robot_1,ahe_mrta_v3,robot_failure,4
35.000,task_003,assigned,robot_2,ahe_mrta_v3,robot_failure,4
35.000,task_012,assigned,robot_2,ahe_mrta_v3,robot_failure,4
35.000,task_016,assigned,robot_3,ahe_mrta_v3,robot_failure,4
35.000,task_022,assigned,robot_3,ahe_mrta_v3,robot_failure,4
35.000,task_001,assigned,robot_4,ahe_mrta_v3,robot_failure,4
35.000,task_006,assigned,robot_4,ahe_mrta_v3,robot_failure,4
35.000,task_005,assigned,robot_5,ahe_mrta_v3,robot_failure,4
35.000,task_011,assigned,robot_5,ahe_mrta_v3,robot_failure,4
50.344,task_003,completed,robot_2,ahe_mrta_v3,robot_failure,4
55.000,task_015,assigned,robot_2,ahe_mrta_v3,robot_failure,4
68.927,task_008,completed,robot_1,ahe_mrta_v3,robot_failure,4
70.000,task_002,assigned,robot_1,ahe_mrta_v3,robot_failure,4
70.795,task_005,completed,robot_5,ahe_mrta_v3,robot_failure,4
73.449,task_001,completed,robot_4,ahe_mrta_v3,robot_failure,4
75.000,task_010,assigned,robot_4,ahe_mrta_v3,robot_failure,4
75.000,task_023,assigned,robot_5,ahe_mrta_v3,robot_failure,4
79.584,task_016,completed,robot_3,ahe_mrta_v3,robot_failure,4
82.186,task_012,completed,robot_2,ahe_mrta_v3,robot_failure,4
85.000,task_009,assigned,robot_3,ahe_mrta_v3,robot_failure,4
91.453,task_013,completed,robot_1,ahe_mrta_v3,robot_failure,4
95.000,task_024,assigned,robot_1,ahe_mrta_v3,robot_failure,4
112.995,task_011,completed,robot_5,ahe_mrta_v3,robot_failure,4
113.056,task_006,completed,robot_4,ahe_mrta_v3,robot_failure,4
115.000,task_007,assigned,robot_4,ahe_mrta_v3,robot_failure,4
115.000,task_020,assigned,robot_5,ahe_mrta_v3,robot_failure,4
125.942,task_002,completed,robot_1,ahe_mrta_v3,robot_failure,4
127.472,task_022,completed,robot_3,ahe_mrta_v3,robot_failure,4
130.000,task_018,assigned,robot_1,ahe_mrta_v3,robot_failure,4
130.000,task_025,assigned,robot_3,ahe_mrta_v3,robot_failure,4
144.759,task_024,completed,robot_1,ahe_mrta_v3,robot_failure,4
146.216,task_023,completed,robot_5,ahe_mrta_v3,robot_failure,4
150.000,task_017,assigned,robot_1,ahe_mrta_v3,robot_failure,4
150.000,task_004,assigned,robot_5,ahe_mrta_v3,robot_failure,4
153.635,task_009,completed,robot_3,ahe_mrta_v3,robot_failure,4
153.751,task_018,completed,robot_1,ahe_mrta_v3,robot_failure,4
154.354,task_010,completed,robot_4,ahe_mrta_v3,robot_failure,4
155.000,task_014,assigned,robot_1,ahe_mrta_v3,robot_failure,4
155.000,task_021,assigned,robot_3,ahe_mrta_v3,robot_failure,4
155.000,task_019,assigned,robot_4,ahe_mrta_v3,robot_failure,4
162.934,task_025,completed,robot_3,ahe_mrta_v3,robot_failure,4
165.000,task_015,assigned,robot_3,ahe_mrta_v3,robot_failure,4
165.225,task_020,completed,robot_5,ahe_mrta_v3,robot_failure,4
166.095,task_021,completed,robot_3,ahe_mrta_v3,robot_failure,4
167.742,task_007,completed,robot_4,ahe_mrta_v3,robot_failure,4
180.826,task_004,completed,robot_5,ahe_mrta_v3,robot_failure,4
190.485,task_015,completed,robot_3,ahe_mrta_v3,robot_failure,4
193.295,task_017,completed,robot_1,ahe_mrta_v3,robot_failure,4
212.095,task_019,completed,robot_4,ahe_mrta_v3,robot_failure,4
251.277,task_014,completed,robot_1,ahe_mrta_v3,robot_failure,4
