timestamp_s,strategy,alloc_num,tasks_in_queues,latency_ms
30.000,ahe_mrta_v3,1,10,6.27
35.000,ahe_mrta_v3,2,10,2.84
40.000,ahe_mrta_v3,3,10,2.75
45.000,ahe_mrta_v3,4,10,3.17
50.000,ahe_mrta_v3,5,10,2.67
55.000,ahe_mrta_v3,6,10,1.90
60.000,ahe_mrta_v3,7,10,1.80
65.000,ahe_mrta_v3,8,9,2.32
70.000,ahe_mrta_v3,9,8,2.33
75.000,ahe_mrta_v3,10,8,2.27
80.000,ahe_mrta_v3,11,6,2.52
85.000,ahe_mrta_v3,12,6,2.39
90.000,ahe_mrta_v3,13,5,2.14
95.000,ahe_mrta_v3,14,5,2.90
100.000,ahe_mrta_v3,15,6,1.30
105.000,ahe_mrta_v3,16,6,1.03
110.000,ahe_mrta_v3,17,6,0.63
115.000,ahe_mrta_v3,18,6,1.05
120.000,ahe_mrta_v3,19,6,0.57
125.000,ahe_mrta_v3,20,6,1.29
130.000,ahe_mrta_v3,21,6,1.35
