timestamp_s,strategy,alloc_num,tasks_in_queues,latency_ms
30.000,ahe_mrta_v3,1,10,1.03
35.000,ahe_mrta_v3,2,10,0.74
40.000,ahe_mrta_v3,3,10,0.28
45.000,ahe_mrta_v3,4,10,0.21
50.000,ahe_mrta_v3,5,10,0.23
55.000,ahe_mrta_v3,6,10,0.68
60.000,ahe_mrta_v3,7,10,0.79
65.000,ahe_mrta_v3,8,10,0.68
70.000,ahe_mrta_v3,9,10,0.65
75.000,ahe_mrta_v3,10,10,0.56
80.000,ahe_mrta_v3,11,8,0.56
85.000,ahe_mrta_v3,12,8,1.03
90.000,ahe_mrta_v3,13,8,0.90
95.000,ahe_mrta_v3,14,8,0.67
100.000,ahe_mrta_v3,15,8,0.91
105.000,ahe_mrta_v3,16,8,0.99
110.000,ahe_mrta_v3,17,8,0.68
115.000,ahe_mrta_v3,18,7,1.02
120.000,ahe_mrta_v3,19,8,1.05
125.000,ahe_mrta_v3,20,8,1.01
130.000,ahe_mrta_v3,21,8,0.75
135.000,ahe_mrta_v3,22,8,0.76
140.000,ahe_mrta_v3,23,8,0.73
145.000,ahe_mrta_v3,24,7,0.65
150.000,ahe_mrta_v3,25,6,0.69
155.000,ahe_mrta_v3,26,6,0.83
