timestamp_s,strategy,alloc_num,tasks_in_queues,latency_ms
30.000,ahe_mrta_v3,1,5,2.86
35.000,ahe_mrta_v3,2,7,1.84
40.000,ahe_mrta_v3,3,7,0.66
45.000,ahe_mrta_v3,4,7,0.37
50.000,ahe_mrta_v3,5,6,0.86
60.000,ahe_mrta_v3,6,10,1.17
65.000,ahe_mrta_v3,7,10,1.41
70.000,ahe_mrta_v3,8,10,0.86
75.000,ahe_mrta_v3,9,8,0.70
80.002,ahe_mrta_v3,10,7,0.59
85.000,ahe_mrta_v3,11,5,0.56
90.000,ahe_mrta_v3,12,8,1.05
95.000,ahe_mrta_v3,13,8,0.69
100.000,ahe_mrta_v3,14,7,0.77
105.000,ahe_mrta_v3,15,7,0.91
110.000,ahe_mrta_v3,16,7,0.64
115.000,ahe_mrta_v3,17,7,0.83
120.000,ahe_mrta_v3,18,6,0.87
125.000,ahe_mrta_v3,19,6,0.55
130.000,ahe_mrta_v3,20,6,0.87
135.000,ahe_mrta_v3,21,6,1.15
140.000,ahe_mrta_v3,22,6,0.79
145.000,ahe_mrta_v3,23,6,0.74
150.000,ahe_mrta_v3,24,5,0.71
155.000,ahe_mrta_v3,25,5,0.79
160.000,ahe_mrta_v3,26,5,1.07
165.000,ahe_mrta_v3,27,5,0.69
170.000,ahe_mrta_v3,28,4,0.76
175.000,ahe_mrta_v3,29,4,0.60
180.000,ahe_mrta_v3,30,4,0.84
185.000,ahe_mrta_v3,31,4,0.82
215.000,ahe_mrta_v3,32,2,0.36
265.000,ahe_mrta_v3,33,2,0.53
310.000,ahe_mrta_v3,34,1,0.33
355.000,ahe_mrta_v3,35,1,0.34
400.000,ahe_mrta_v3,36,1,0.43
450.000,ahe_mrta_v3,37,1,0.38
495.000,ahe_mrta_v3,38,1,0.53
570.000,ahe_mrta_v3,39,1,0.31
615.000,ahe_mrta_v3,40,1,0.48
660.000,ahe_mrta_v3,41,1,0.48
710.000,ahe_mrta_v3,42,1,0.44
755.000,ahe_mrta_v3,43,1,0.49
800.000,ahe_mrta_v3,44,1,0.48
845.000,ahe_mrta_v3,45,1,0.47
895.000,ahe_mrta_v3,46,1,0.33
