timestamp_s,strategy,alloc_num,tasks_in_queues,latency_ms
30.000,ahe_mrta_v3,1,6,2.66
35.000,ahe_mrta_v3,2,6,0.70
40.000,ahe_mrta_v3,3,6,0.33
45.000,ahe_mrta_v3,4,6,0.96
50.000,ahe_mrta_v3,5,7,0.89
60.000,ahe_mrta_v3,6,9,1.34
65.000,ahe_mrta_v3,7,8,0.74
70.000,ahe_mrta_v3,8,6,1.45
75.000,ahe_mrta_v3,9,7,1.01
80.000,ahe_mrta_v3,10,7,0.71
85.000,ahe_mrta_v3,11,7,0.60
90.000,ahe_mrta_v3,12,7,0.95
95.001,ahe_mrta_v3,13,7,0.83
100.000,ahe_mrta_v3,14,7,0.97
105.000,ahe_mrta_v3,15,8,0.80
110.000,ahe_mrta_v3,16,7,0.80
115.000,ahe_mrta_v3,17,6,0.80
120.000,ahe_mrta_v3,18,6,0.95
125.000,ahe_mrta_v3,19,6,1.10
130.000,ahe_mrta_v3,20,6,0.72
135.000,ahe_mrta_v3,21,7,0.98
