timestamp_s,strategy,alloc_num,tasks_in_queues,latency_ms
30.000,ahe_mrta_v3,1,10,8.16
35.000,ahe_mrta_v3,2,10,3.45
40.000,ahe_mrta_v3,3,10,0.27
45.000,ahe_mrta_v3,4,10,2.49
50.000,ahe_mrta_v3,5,10,3.53
55.000,ahe_mrta_v3,6,10,3.20
60.000,ahe_mrta_v3,7,10,2.42
65.000,ahe_mrta_v3,8,9,2.73
70.000,ahe_mrta_v3,9,6,2.50
75.000,ahe_mrta_v3,10,6,2.89
80.000,ahe_mrta_v3,11,5,2.42
85.000,ahe_mrta_v3,12,5,2.93
90.000,ahe_mrta_v3,13,5,2.53
95.000,ahe_mrta_v3,14,5,1.66
100.000,ahe_mrta_v3,15,5,2.06
105.000,ahe_mrta_v3,16,5,1.63
110.000,ahe_mrta_v3,17,5,1.48
115.001,ahe_mrta_v3,18,5,2.46
120.000,ahe_mrta_v3,19,5,2.49
125.000,ahe_mrta_v3,20,5,1.25
130.000,ahe_mrta_v3,21,5,1.13
135.000,ahe_mrta_v3,22,5,1.28
140.000,ahe_mrta_v3,23,5,0.88
145.000,ahe_mrta_v3,24,5,0.84
150.000,ahe_mrta_v3,25,5,1.36
155.000,ahe_mrta_v3,26,5,1.08
