timestamp_s,strategy,alloc_num,tasks_in_queues,latency_ms
30.000,ahe_mrta_v3,1,10,1.28
35.000,ahe_mrta_v3,2,10,0.82
40.000,ahe_mrta_v3,3,10,0.18
45.000,ahe_mrta_v3,4,10,0.18
50.000,ahe_mrta_v3,5,10,0.19
55.000,ahe_mrta_v3,6,10,0.21
60.000,ahe_mrta_v3,7,10,0.26
65.000,ahe_mrta_v3,8,10,0.85
70.000,ahe_mrta_v3,9,10,0.78
75.000,ahe_mrta_v3,10,8,0.70
80.000,ahe_mrta_v3,11,7,0.70
85.000,ahe_mrta_v3,12,8,0.62
90.000,ahe_mrta_v3,13,8,0.55
95.000,ahe_mrta_v3,14,8,0.57
100.000,ahe_mrta_v3,15,8,0.54
105.000,ahe_mrta_v3,16,8,0.56
110.000,ahe_mrta_v3,17,8,0.50
115.000,ahe_mrta_v3,18,8,0.60
120.000,ahe_mrta_v3,19,6,0.70
125.000,ahe_mrta_v3,20,8,1.13
130.000,ahe_mrta_v3,21,8,0.76
135.002,ahe_mrta_v3,22,8,0.73
140.000,ahe_mrta_v3,23,8,0.70
145.000,ahe_mrta_v3,24,8,0.72
150.000,ahe_mrta_v3,25,8,0.83
155.000,ahe_mrta_v3,26,8,0.72
160.000,ahe_mrta_v3,27,7,0.54
165.000,ahe_mrta_v3,28,7,0.80
