timestamp_s,strategy,alloc_num,tasks_in_queues,latency_ms
30.000,ahe_mrta_v3,1,5,3.02
35.000,ahe_mrta_v3,2,7,1.30
40.000,ahe_mrta_v3,3,7,0.70
45.000,ahe_mrta_v3,4,5,0.68
60.000,ahe_mrta_v3,5,8,2.38
65.000,ahe_mrta_v3,6,6,0.65
70.000,ahe_mrta_v3,7,6,0.71
75.000,ahe_mrta_v3,8,5,1.49
80.000,ahe_mrta_v3,9,4,0.67
85.000,ahe_mrta_v3,10,4,0.77
90.000,ahe_mrta_v3,11,7,1.28
95.000,ahe_mrta_v3,12,7,0.79
100.000,ahe_mrta_v3,13,7,0.82
105.000,ahe_mrta_v3,14,7,0.80
110.000,ahe_mrta_v3,15,6,0.86
115.000,ahe_mrta_v3,16,5,0.82
120.000,ahe_mrta_v3,17,5,1.13
125.000,ahe_mrta_v3,18,6,0.88
130.000,ahe_mrta_v3,19,6,0.75
135.000,ahe_mrta_v3,20,5,0.86
140.000,ahe_mrta_v3,21,5,0.98
145.000,ahe_mrta_v3,22,5,0.77
150.000,ahe_mrta_v3,23,5,0.71
155.000,ahe_mrta_v3,24,5,0.88
160.000,ahe_mrta_v3,25,5,0.40
165.000,ahe_mrta_v3,26,4,0.49
170.000,ahe_mrta_v3,27,4,0.64
175.000,ahe_mrta_v3,28,3,1.03
