timestamp_s,strategy,alloc_num,footprint_bytes
30.000,ahe_mrta_v3,1,60
35.000,ahe_mrta_v3,2,68
40.000,ahe_mrta_v3,3,68
45.000,ahe_mrta_v3,4,56
60.000,ahe_mrta_v3,5,72
65.000,ahe_mrta_v3,6,64
70.000,ahe_mrta_v3,7,64
75.000,ahe_mrta_v3,8,60
80.000,ahe_mrta_v3,9,56
85.000,ahe_mrta_v3,10,52
90.000,ahe_mrta_v3,11,68
95.000,ahe_mrta_v3,12,68
100.000,ahe_mrta_v3,13,68
105.000,ahe_mrta_v3,14,68
110.000,ahe_mrta_v3,15,64
115.000,ahe_mrta_v3,16,60
120.000,ahe_mrta_v3,17,56
125.000,ahe_mrta_v3,18,60
130.000,ahe_mrta_v3,19,64
135.000,ahe_mrta_v3,20,60
140.000,ahe_mrta_v3,21,56
145.000,ahe_mrta_v3,22,60
150.000,ahe_mrta_v3,23,60
155.000,ahe_mrta_v3,24,56
160.000,ahe_mrta_v3,25,60
165.000,ahe_mrta_v3,26,56
170.000,ahe_mrta_v3,27,52
175.000,ahe_mrta_v3,28,48
