timestamp_s,strategy,alloc_num,tasks_in_queues,latency_ms
30.000,ahe_mrta_v3,1,10,1.03
35.000,ahe_mrta_v3,2,10,0.61
40.000,ahe_mrta_v3,3,10,0.71
45.000,ahe_mrta_v3,4,10,1.09
50.000,ahe_mrta_v3,5,10,0.78
55.000,ahe_mrta_v3,6,10,0.53
60.000,ahe_mrta_v3,7,10,0.69
65.000,ahe_mrta_v3,8,9,0.70
70.000,ahe_mrta_v3,9,8,0.76
75.000,ahe_mrta_v3,10,7,0.98
80.000,ahe_mrta_v3,11,6,2.86
85.000,ahe_mrta_v3,12,7,2.94
90.000,ahe_mrta_v3,13,6,2.57
95.001,ahe_mrta_v3,14,6,1.98
100.000,ahe_mrta_v3,15,7,1.79
105.000,ahe_mrta_v3,16,7,2.38
110.000,ahe_mrta_v3,17,6,1.49
115.000,ahe_mrta_v3,18,5,2.09
120.000,ahe_mrta_v3,19,5,1.84
125.000,ahe_mrta_v3,20,6,2.27
130.000,ahe_mrta_v3,21,6,1.19
135.000,ahe_mrta_v3,22,6,1.14
140.000,ahe_mrta_v3,23,6,1.27
145.000,ahe_mrta_v3,24,6,1.21
150.000,ahe_mrta_v3,25,5,1.11
155.000,ahe_mrta_v3,26,5,1.34
160.000,ahe_mrta_v3,27,5,0.83
165.000,ahe_mrta_v3,28,4,0.84
