timestamp_s,strategy,alloc_num,tasks_in_queues,latency_ms
30.000,ahe_mrta_v3,1,10,1.45
35.000,ahe_mrta_v3,2,10,0.86
40.000,ahe_mrta_v3,3,10,0.84
45.000,ahe_mrta_v3,4,10,0.78
50.000,ahe_mrta_v3,5,10,0.61
55.000,ahe_mrta_v3,6,10,0.51
60.000,ahe_mrta_v3,7,10,0.46
65.000,ahe_mrta_v3,8,10,0.59
70.000,ahe_mrta_v3,9,10,0.83
75.000,ahe_mrta_v3,10,9,0.79
80.000,ahe_mrta_v3,11,10,2.14
85.000,ahe_mrta_v3,12,8,1.61
90.000,ahe_mrta_v3,13,6,1.98
95.000,ahe_mrta_v3,14,6,2.07
100.000,ahe_mrta_v3,15,6,1.96
105.000,ahe_mrta_v3,16,5,1.16
110.000,ahe_mrta_v3,17,5,1.20
115.000,ahe_mrta_v3,18,5,1.83
120.000,ahe_mrta_v3,19,5,2.43
125.000,ahe_mrta_v3,20,6,1.36
130.000,ahe_mrta_v3,21,5,0.68
135.000,ahe_mrta_v3,22,5,0.75
