timestamp_s,event_type,robot_id,task_id,strategy,latency_ms
30.000,allocation_run,,,ahe_mrta_v3,1.45
35.000,allocation_run,,,ahe_mrta_v3,0.86
40.000,allocation_run,,,ahe_mrta_v3,0.84
45.000,allocation_run,,,ahe_mrta_v3,0.78
50.000,allocation_run,,,ahe_mrta_v3,0.61
55.000,allocation_run,,,ahe_mrta_v3,0.51
60.000,allocation_run,,,ahe_mrta_v3,0.46
65.000,allocation_run,,,ahe_mrta_v3,0.59
70.000,allocation_run,,,ahe_mrta_v3,0.83
75.000,allocation_run,,,ahe_mrta_v3,0.79
80.000,allocation_run,,,ahe_mrta_v3,2.14
85.000,allocation_run,,,ahe_mrta_v3,1.61
90.000,allocation_run,,,ahe_mrta_v3,1.98
95.000,allocation_run,,,ahe_mrta_v3,2.07
100.000,allocation_run,,,ahe_mrta_v3,1.96
105.000,allocation_run,,,ahe_mrta_v3,1.16
110.000,allocation_run,,,ahe_mrta_v3,1.20
115.000,allocation_run,,,ahe_mrta_v3,1.83
120.000,allocation_run,,,ahe_mrta_v3,2.43
125.000,allocation_run,,,ahe_mrta_v3,1.36
130.000,allocation_run,,,ahe_mrta_v3,0.68
135.000,allocation_run,,,ahe_mrta_v3,0.75
