timestamp_s,strategy,alloc_num,tasks_in_queues,latency_ms
30.000,ahe_mrta_v3,1,10,1.39
35.000,ahe_mrta_v3,2,10,0.80
40.000,ahe_mrta_v3,3,10,0.48
45.000,ahe_mrta_v3,4,10,0.69
50.000,ahe_mrta_v3,5,10,0.61
55.000,ahe_mrta_v3,6,10,0.58
60.001,ahe_mrta_v3,7,10,0.71
65.000,ahe_mrta_v3,8,10,2.52
70.000,ahe_mrta_v3,9,10,2.92
75.000,ahe_mrta_v3,10,10,2.62
80.000,ahe_mrta_v3,11,10,1.88
85.000,ahe_mrta_v3,12,10,1.63
90.000,ahe_mrta_v3,13,9,2.01
95.000,ahe_mrta_v3,14,8,1.70
100.000,ahe_mrta_v3,15,8,1.70
105.000,ahe_mrta_v3,16,5,1.88
110.000,ahe_mrta_v3,17,5,2.03
115.000,ahe_mrta_v3,18,5,1.34
120.000,ahe_mrta_v3,19,5,2.18
125.000,ahe_mrta_v3,20,5,1.44
130.000,ahe_mrta_v3,21,5,1.27
135.000,ahe_mrta_v3,22,5,1.07
140.000,ahe_mrta_v3,23,6,1.20
