timestamp_s,event_type,robot_id,task_id,strategy,latency_ms
30.000,allocation_run,,,ahe_mrta_v3,1.37
35.000,allocation_run,,,ahe_mrta_v3,0.65
40.000,allocation_run,,,ahe_mrta_v3,0.71
45.000,allocation_run,,,ahe_mrta_v3,0.65
50.000,allocation_run,,,ahe_mrta_v3,0.72
55.000,allocation_run,,,ahe_mrta_v3,0.84
60.000,allocation_run,,,ahe_mrta_v3,0.62
65.000,allocation_run,,,ahe_mrta_v3,0.77
70.000,allocation_run,,,ahe_mrta_v3,0.76
75.001,allocation_run,,,ahe_mrta_v3,0.88
80.000,allocation_run,,,ahe_mrta_v3,0.77
85.000,allocation_run,,,ahe_mrta_v3,0.63
90.000,allocation_run,,,ahe_mrta_v3,0.77
95.000,allocation_run,,,ahe_mrta_v3,2.02
100.000,allocation_run,,,ahe_mrta_v3,1.66
105.000,allocation_run,,,ahe_mrta_v3,1.89
110.000,allocation_run,,,ahe_mrta_v3,1.32
115.000,allocation_run,,,ahe_mrta_v3,1.24
120.000,allocation_run,,,ahe_mrta_v3,1.10
125.000,allocation_run,,,ahe_mrta_v3,0.91
130.000,allocation_run,,,ahe_mrta_v3,0.71
