timestamp_s,strategy,alloc_num,tasks_in_queues,latency_ms
35.000,ahe_mrta_v3,1,8,2.77
65.000,ahe_mrta_v3,2,9,1.22
70.000,ahe_mrta_v3,3,10,0.73
75.000,ahe_mrta_v3,4,10,1.42
80.000,ahe_mrta_v3,5,9,1.04
85.000,ahe_mrta_v3,6,8,0.94
90.000,ahe_mrta_v3,7,6,0.75
95.000,ahe_mrta_v3,8,7,0.61
100.000,ahe_mrta_v3,9,8,0.73
105.000,ahe_mrta_v3,10,8,0.71
110.000,ahe_mrta_v3,11,7,0.73
115.000,ahe_mrta_v3,12,7,0.69
120.000,ahe_mrta_v3,13,8,1.74
125.000,ahe_mrta_v3,14,6,1.33
130.000,ahe_mrta_v3,15,6,1.34
135.000,ahe_mrta_v3,16,6,1.33
140.000,ahe_mrta_v3,17,6,1.01
145.000,ahe_mrta_v3,18,5,0.91
150.000,ahe_mrta_v3,19,5,0.93
155.000,ahe_mrta_v3,20,4,0.67
160.000,ahe_mrta_v3,21,4,0.90
165.000,ahe_mrta_v3,22,4,1.14
170.000,ahe_mrta_v3,23,4,0.73
