timestamp_s,strategy,alloc_num,tasks_in_queues,latency_ms
30.000,ahe_mrta_v3,1,10,1.03
35.000,ahe_mrta_v3,2,10,0.81
40.000,ahe_mrta_v3,3,10,0.28
45.000,ahe_mrta_v3,4,10,0.96
50.000,ahe_mrta_v3,5,10,0.67
55.000,ahe_mrta_v3,6,10,0.96
60.000,ahe_mrta_v3,7,10,0.92
65.000,ahe_mrta_v3,8,10,0.56
70.000,ahe_mrta_v3,9,10,0.77
75.000,ahe_mrta_v3,10,8,0.56
80.000,ahe_mrta_v3,11,7,0.71
85.000,ahe_mrta_v3,12,7,0.78
90.000,ahe_mrta_v3,13,6,0.79
95.000,ahe_mrta_v3,14,6,1.67
100.000,ahe_mrta_v3,15,6,1.66
105.000,ahe_mrta_v3,16,6,1.97
110.000,ahe_mrta_v3,17,5,0.72
115.000,ahe_mrta_v3,18,5,1.28
120.000,ahe_mrta_v3,19,5,1.57
125.000,ahe_mrta_v3,20,6,1.05
130.000,ahe_mrta_v3,21,6,0.93
135.000,ahe_mrta_v3,22,6,0.98
140.000,ahe_mrta_v3,23,5,0.72
145.000,ahe_mrta_v3,24,5,1.49
150.000,ahe_mrta_v3,25,4,1.26
