timestamp_s,strategy,alloc_num,tasks_in_queues,latency_ms
30.000,ahe_mrta_v3,1,10,1.03
35.000,ahe_mrta_v3,2,10,0.54
40.000,ahe_mrta_v3,3,10,0.74
45.000,ahe_mrta_v3,4,10,0.76
50.000,ahe_mrta_v3,5,10,0.69
55.000,ahe_mrta_v3,6,10,0.43
60.000,ahe_mrta_v3,7,10,0.74
65.000,ahe_mrta_v3,8,10,0.70
70.000,ahe_mrta_v3,9,10,2.20
75.000,ahe_mrta_v3,10,9,2.69
80.000,ahe_mrta_v3,11,8,2.72
85.000,ahe_mrta_v3,12,8,2.32
90.000,ahe_mrta_v3,13,7,1.84
95.000,ahe_mrta_v3,14,6,2.38
100.000,ahe_mrta_v3,15,5,2.02
105.000,ahe_mrta_v3,16,6,1.84
110.001,ahe_mrta_v3,17,6,1.34
115.000,ahe_mrta_v3,18,6,1.92
120.000,ahe_mrta_v3,19,7,1.08
125.000,ahe_mrta_v3,20,7,1.29
