timestamp_s,strategy,alloc_num,tasks_in_queues,latency_ms
35.000,ahe_mrta_v3,1,8,2.95
65.000,ahe_mrta_v3,2,10,0.87
70.000,ahe_mrta_v3,3,10,0.73
75.000,ahe_mrta_v3,4,10,0.71
80.000,ahe_mrta_v3,5,8,0.50
85.000,ahe_mrta_v3,6,7,0.42
90.000,ahe_mrta_v3,7,7,0.90
95.000,ahe_mrta_v3,8,7,0.54
100.000,ahe_mrta_v3,9,6,0.72
105.000,ahe_mrta_v3,10,6,0.58
110.000,ahe_mrta_v3,11,5,0.49
115.000,ahe_mrta_v3,12,4,0.64
120.000,ahe_mrta_v3,13,4,0.72
125.000,ahe_mrta_v3,14,4,0.82
130.000,ahe_mrta_v3,15,4,0.67
135.000,ahe_mrta_v3,16,4,0.82
140.000,ahe_mrta_v3,17,4,0.64
145.000,ahe_mrta_v3,18,4,0.84
150.000,ahe_mrta_v3,19,4,0.56
155.000,ahe_mrta_v3,20,4,0.49
160.000,ahe_mrta_v3,21,4,0.61
165.000,ahe_mrta_v3,22,4,0.81
170.000,ahe_mrta_v3,23,4,0.94
175.000,ahe_mrta_v3,24,5,0.90
180.000,ahe_mrta_v3,25,6,0.77
185.000,ahe_mrta_v3,26,6,0.61
190.000,ahe_mrta_v3,27,6,0.52
195.000,ahe_mrta_v3,28,5,0.56
200.001,ahe_mrta_v3,29,4,0.68
