experiment_id,scenario,strategy,seed,robot_count,robot_id,assigned_tasks,completed_tasks,failed_tasks,approx_distance_m
exp_deadline_pressure_ahe_mrta_v3_r5t25_seed16,deadline_pressure,ahe_mrta_v3,16,5,robot_1,7,7,0,32.26
exp_deadline_pressure_ahe_mrta_v3_r5t25_seed16,deadline_pressure,ahe_mrta_v3,16,5,robot_2,5,5,0,23.82
exp_deadline_pressure_ahe_mrta_v3_r5t25_seed16,deadline_pressure,ahe_mrta_v3,16,5,robot_3,5,5,0,27.84
exp_deadline_pressure_ahe_mrta_v3_r5t25_seed16,deadline_pressure,ahe_mrta_v3,16,5,robot_4,5,5,0,24.51
exp_deadline_pressure_ahe_mrta_v3_r5t25_seed16,deadline_pressure,ahe_mrta_v3,16,5,robot_5,3,3,0,29.79
