timestamp_s,strategy,alloc_num,tasks_in_queues,latency_ms
35.000,ahe_mrta_v3,1,10,1.11
40.000,ahe_mrta_v3,2,10,0.71
45.000,ahe_mrta_v3,3,10,0.59
50.000,ahe_mrta_v3,4,10,0.48
55.000,ahe_mrta_v3,5,10,0.53
60.000,ahe_mrta_v3,6,10,0.61
65.000,ahe_mrta_v3,7,10,0.68
70.000,ahe_mrta_v3,8,10,0.65
75.000,ahe_mrta_v3,9,9,0.70
80.000,ahe_mrta_v3,10,9,0.79
85.000,ahe_mrta_v3,11,8,0.61
90.000,ahe_mrta_v3,12,7,0.52
95.000,ahe_mrta_v3,13,7,0.92
100.000,ahe_mrta_v3,14,7,0.61
105.000,ahe_mrta_v3,15,7,0.46
110.000,ahe_mrta_v3,16,5,0.66
115.000,ahe_mrta_v3,17,5,1.47
120.000,ahe_mrta_v3,18,5,0.67
125.000,ahe_mrta_v3,19,5,1.11
130.000,ahe_mrta_v3,20,5,0.73
135.000,ahe_mrta_v3,21,6,0.74
140.000,ahe_mrta_v3,22,6,0.67
