timestamp_s,strategy,alloc_num,tasks_in_queues,latency_ms
30.000,ahe_mrta_v3,1,10,1.14
35.000,ahe_mrta_v3,2,10,0.80
40.000,ahe_mrta_v3,3,10,0.28
45.000,ahe_mrta_v3,4,10,0.60
50.000,ahe_mrta_v3,5,10,0.82
55.000,ahe_mrta_v3,6,10,0.74
60.000,ahe_mrta_v3,7,10,0.77
65.000,ahe_mrta_v3,8,10,0.63
70.000,ahe_mrta_v3,9,8,0.63
75.000,ahe_mrta_v3,10,8,1.44
80.000,ahe_mrta_v3,11,8,0.98
85.000,ahe_mrta_v3,12,8,1.14
90.000,ahe_mrta_v3,13,8,0.95
95.000,ahe_mrta_v3,14,8,1.40
100.000,ahe_mrta_v3,15,8,1.19
105.000,ahe_mrta_v3,16,8,0.88
110.000,ahe_mrta_v3,17,8,0.89
115.000,ahe_mrta_v3,18,8,0.88
120.000,ahe_mrta_v3,19,7,0.81
125.000,ahe_mrta_v3,20,7,0.98
130.000,ahe_mrta_v3,21,8,0.84
135.000,ahe_mrta_v3,22,9,0.85
140.000,ahe_mrta_v3,23,8,1.12
145.000,ahe_mrta_v3,24,7,0.71
150.000,ahe_mrta_v3,25,7,0.72
155.000,ahe_mrta_v3,26,6,0.65
160.000,ahe_mrta_v3,27,6,0.63
165.000,ahe_mrta_v3,28,6,0.77
