timestamp_s,strategy,alloc_num,tasks_in_queues,latency_ms
35.000,ahe_mrta_v3,1,10,0.98
40.000,ahe_mrta_v3,2,10,0.51
45.000,ahe_mrta_v3,3,10,0.63
50.000,ahe_mrta_v3,4,10,0.73
55.000,ahe_mrta_v3,5,10,0.52
60.000,ahe_mrta_v3,6,10,0.68
65.000,ahe_mrta_v3,7,10,0.55
70.000,ahe_mrta_v3,8,10,0.54
75.000,ahe_mrta_v3,9,10,0.80
80.000,ahe_mrta_v3,10,10,0.70
85.000,ahe_mrta_v3,11,9,0.70
90.000,ahe_mrta_v3,12,8,0.63
95.000,ahe_mrta_v3,13,8,1.07
100.000,ahe_mrta_v3,14,7,0.69
105.000,ahe_mrta_v3,15,6,0.67
110.000,ahe_mrta_v3,16,5,1.04
115.000,ahe_mrta_v3,17,5,0.92
120.000,ahe_mrta_v3,18,5,0.51
125.000,ahe_mrta_v3,19,5,0.46
130.000,ahe_mrta_v3,20,5,0.55
135.000,ahe_mrta_v3,21,5,1.13
140.000,ahe_mrta_v3,22,5,1.14
