timestamp_s,strategy,alloc_num,tasks_in_queues,latency_ms
30.000,ahe_mrta_v3,1,5,2.36
35.000,ahe_mrta_v3,2,10,2.50
40.000,ahe_mrta_v3,3,10,1.30
45.000,ahe_mrta_v3,4,10,1.65
50.000,ahe_mrta_v3,5,10,1.16
55.000,ahe_mrta_v3,6,10,1.47
60.000,ahe_mrta_v3,7,10,0.99
65.000,ahe_mrta_v3,8,10,1.60
70.000,ahe_mrta_v3,9,10,1.25
75.000,ahe_mrta_v3,10,8,0.91
80.000,ahe_mrta_v3,11,8,0.91
85.000,ahe_mrta_v3,12,8,0.86
90.000,ahe_mrta_v3,13,8,0.81
95.000,ahe_mrta_v3,14,7,0.95
100.000,ahe_mrta_v3,15,8,1.44
105.000,ahe_mrta_v3,16,8,0.90
110.000,ahe_mrta_v3,17,6,0.69
115.000,ahe_mrta_v3,18,6,0.70
120.000,ahe_mrta_v3,19,6,0.78
125.000,ahe_mrta_v3,20,6,0.74
130.000,ahe_mrta_v3,21,6,0.65
135.000,ahe_mrta_v3,22,6,0.65
140.000,ahe_mrta_v3,23,6,0.81
145.000,ahe_mrta_v3,24,6,0.89
150.000,ahe_mrta_v3,25,5,0.56
155.000,ahe_mrta_v3,26,4,0.64
160.000,ahe_mrta_v3,27,4,0.49
165.000,ahe_mrta_v3,28,4,0.66
