timestamp_s,strategy,alloc_num,footprint_bytes
30.000,ahe_mrta_v3,1,80
35.000,ahe_mrta_v3,2,80
40.000,ahe_mrta_v3,3,80
45.000,ahe_mrta_v3,4,80
50.000,ahe_mrta_v3,5,80
55.000,ahe_mrta_v3,6,80
60.000,ahe_mrta_v3,7,80
65.001,ahe_mrta_v3,8,80
70.000,ahe_mrta_v3,9,80
75.000,ahe_mrta_v3,10,80
80.000,ahe_mrta_v3,11,72
85.000,ahe_mrta_v3,12,64
90.000,ahe_mrta_v3,13,68
95.000,ahe_mrta_v3,14,64
100.000,ahe_mrta_v3,15,68
105.000,ahe_mrta_v3,16,60
110.000,ahe_mrta_v3,17,60
115.000,ahe_mrta_v3,18,64
120.000,ahe_mrta_v3,19,60
125.000,ahe_mrta_v3,20,60
130.000,ahe_mrta_v3,21,60
240.026,ahe_mrta_v3,22,60
245.000,ahe_mrta_v3,23,40
250.000,ahe_mrta_v3,24,44
255.000,ahe_mrta_v3,25,56
290.001,ahe_mrta_v3,26,56
295.000,ahe_mrta_v3,27,56
305.000,ahe_mrta_v3,28,56
335.000,ahe_mrta_v3,29,48
350.000,ahe_mrta_v3,30,48
365.000,ahe_mrta_v3,31,44
380.000,ahe_mrta_v3,32,44
405.000,ahe_mrta_v3,33,44
455.000,ahe_mrta_v3,34,40
505.000,ahe_mrta_v3,35,40
550.000,ahe_mrta_v3,36,40
595.000,ahe_mrta_v3,37,40
745.000,ahe_mrta_v3,38,40
790.000,ahe_mrta_v3,39,40
835.000,ahe_mrta_v3,40,40
880.000,ahe_mrta_v3,41,40
930.000,ahe_mrta_v3,42,40
