timestamp_s,strategy,alloc_num,tasks_in_queues,latency_ms
30.000,ahe_mrta_v3,1,5,2.39
35.000,ahe_mrta_v3,2,6,1.09
40.001,ahe_mrta_v3,3,6,0.68
45.000,ahe_mrta_v3,4,5,0.33
50.000,ahe_mrta_v3,5,6,0.84
60.000,ahe_mrta_v3,6,9,1.57
65.000,ahe_mrta_v3,7,8,0.77
70.000,ahe_mrta_v3,8,7,0.77
75.000,ahe_mrta_v3,9,7,1.07
80.000,ahe_mrta_v3,10,6,0.81
85.000,ahe_mrta_v3,11,4,0.64
90.000,ahe_mrta_v3,12,8,1.07
95.000,ahe_mrta_v3,13,8,0.91
100.000,ahe_mrta_v3,14,8,0.84
105.000,ahe_mrta_v3,15,7,0.89
110.000,ahe_mrta_v3,16,6,0.76
115.000,ahe_mrta_v3,17,6,0.58
120.000,ahe_mrta_v3,18,6,0.94
125.000,ahe_mrta_v3,19,5,0.94
130.000,ahe_mrta_v3,20,5,0.79
135.000,ahe_mrta_v3,21,4,0.79
140.000,ahe_mrta_v3,22,4,0.71
145.000,ahe_mrta_v3,23,4,0.92
150.000,ahe_mrta_v3,24,4,0.71
155.000,ahe_mrta_v3,25,4,0.44
160.000,ahe_mrta_v3,26,4,0.80
165.000,ahe_mrta_v3,27,4,0.71
170.000,ahe_mrta_v3,28,4,0.52
175.000,ahe_mrta_v3,29,4,0.51
180.000,ahe_mrta_v3,30,4,0.85
185.000,ahe_mrta_v3,31,4,0.55
190.000,ahe_mrta_v3,32,4,0.59
195.000,ahe_mrta_v3,33,4,0.63
200.000,ahe_mrta_v3,34,4,0.56
205.000,ahe_mrta_v3,35,4,0.56
210.000,ahe_mrta_v3,36,4,0.52
215.000,ahe_mrta_v3,37,4,0.69
