timestamp_s,strategy,alloc_num,tasks_in_queues,latency_ms
35.000,ahe_mrta_v3,1,10,1.17
40.000,ahe_mrta_v3,2,10,0.54
45.000,ahe_mrta_v3,3,10,0.73
50.000,ahe_mrta_v3,4,10,0.71
55.000,ahe_mrta_v3,5,10,0.64
60.000,ahe_mrta_v3,6,10,0.59
65.000,ahe_mrta_v3,7,10,0.58
70.001,ahe_mrta_v3,8,10,0.80
75.000,ahe_mrta_v3,9,10,0.61
80.000,ahe_mrta_v3,10,9,0.43
85.000,ahe_mrta_v3,11,6,1.09
90.000,ahe_mrta_v3,12,6,1.19
95.000,ahe_mrta_v3,13,5,0.44
100.000,ahe_mrta_v3,14,5,0.45
105.000,ahe_mrta_v3,15,5,0.55
110.000,ahe_mrta_v3,16,5,0.55
115.000,ahe_mrta_v3,17,5,0.58
