timestamp_s,strategy,alloc_num,footprint_bytes
35.000,ahe_mrta_v3,1,72
65.000,ahe_mrta_v3,2,80
70.000,ahe_mrta_v3,3,76
75.000,ahe_mrta_v3,4,72
80.000,ahe_mrta_v3,5,64
85.000,ahe_mrta_v3,6,56
90.000,ahe_mrta_v3,7,52
95.000,ahe_mrta_v3,8,64
100.000,ahe_mrta_v3,9,60
105.000,ahe_mrta_v3,10,60
110.000,ahe_mrta_v3,11,52
115.000,ahe_mrta_v3,12,56
120.000,ahe_mrta_v3,13,52
125.000,ahe_mrta_v3,14,52
130.000,ahe_mrta_v3,15,52
135.000,ahe_mrta_v3,16,56
140.000,ahe_mrta_v3,17,52
145.000,ahe_mrta_v3,18,48
