timestamp_s,strategy,alloc_num,tasks_in_queues,latency_ms
30.000,ahe_mrta_v3,1,10,1.22
35.000,ahe_mrta_v3,2,10,0.75
40.000,ahe_mrta_v3,3,10,0.19
45.000,ahe_mrta_v3,4,10,0.31
50.000,ahe_mrta_v3,5,10,0.21
55.000,ahe_mrta_v3,6,10,0.28
60.000,ahe_mrta_v3,7,10,0.26
65.000,ahe_mrta_v3,8,10,0.26
70.000,ahe_mrta_v3,9,9,0.75
75.000,ahe_mrta_v3,10,8,0.50
80.000,ahe_mrta_v3,11,7,0.70
85.000,ahe_mrta_v3,12,8,0.62
90.000,ahe_mrta_v3,13,8,0.65
95.000,ahe_mrta_v3,14,8,0.69
100.000,ahe_mrta_v3,15,8,0.59
105.000,ahe_mrta_v3,16,8,0.64
110.000,ahe_mrta_v3,17,8,0.57
115.000,ahe_mrta_v3,18,8,0.50
120.000,ahe_mrta_v3,19,8,0.45
125.000,ahe_mrta_v3,20,8,0.66
130.000,ahe_mrta_v3,21,8,0.65
135.000,ahe_mrta_v3,22,8,0.56
140.000,ahe_mrta_v3,23,8,0.69
145.000,ahe_mrta_v3,24,8,0.48
150.000,ahe_mrta_v3,25,8,0.51
155.000,ahe_mrta_v3,26,8,0.60
160.000,ahe_mrta_v3,27,8,0.54
165.000,ahe_mrta_v3,28,8,0.76
170.000,ahe_mrta_v3,29,7,0.65
175.000,ahe_mrta_v3,30,8,0.83
180.000,ahe_mrta_v3,31,8,0.89
185.000,ahe_mrta_v3,32,8,0.73
190.000,ahe_mrta_v3,33,8,0.59
195.001,ahe_mrta_v3,34,8,0.84
