timestamp_s,strategy,alloc_num,footprint_bytes
30.000,ahe_mrta_v3,1,60
35.000,ahe_mrta_v3,2,72
60.000,ahe_mrta_v3,3,72
65.000,ahe_mrta_v3,4,80
70.000,ahe_mrta_v3,5,76
75.001,ahe_mrta_v3,6,76
80.000,ahe_mrta_v3,7,72
85.000,ahe_mrta_v3,8,72
90.000,ahe_mrta_v3,9,72
95.000,ahe_mrta_v3,10,68
100.000,ahe_mrta_v3,11,64
105.000,ahe_mrta_v3,12,56
110.000,ahe_mrta_v3,13,56
115.000,ahe_mrta_v3,14,52
120.000,ahe_mrta_v3,15,56
125.000,ahe_mrta_v3,16,52
130.001,ahe_mrta_v3,17,52
135.000,ahe_mrta_v3,18,56
140.000,ahe_mrta_v3,19,56
145.000,ahe_mrta_v3,20,52
150.000,ahe_mrta_v3,21,56
155.000,ahe_mrta_v3,22,56
160.000,ahe_mrta_v3,23,56
165.000,ahe_mrta_v3,24,56
170.000,ahe_mrta_v3,25,52
175.000,ahe_mrta_v3,26,48
180.000,ahe_mrta_v3,27,56
185.000,ahe_mrta_v3,28,52
