timestamp_s,strategy,alloc_num,tasks_in_queues,latency_ms
30.000,ahe_mrta_v3,1,7,3.41
35.000,ahe_mrta_v3,2,7,0.71
40.001,ahe_mrta_v3,3,7,0.44
45.000,ahe_mrta_v3,4,7,0.80
50.000,ahe_mrta_v3,5,7,0.87
55.000,ahe_mrta_v3,6,7,0.83
60.000,ahe_mrta_v3,7,9,1.76
65.000,ahe_mrta_v3,8,9,1.40
70.000,ahe_mrta_v3,9,9,1.38
75.000,ahe_mrta_v3,10,6,0.78
80.000,ahe_mrta_v3,11,6,1.29
85.000,ahe_mrta_v3,12,6,0.90
90.000,ahe_mrta_v3,13,8,1.73
95.000,ahe_mrta_v3,14,8,1.54
100.000,ahe_mrta_v3,15,8,1.73
105.000,ahe_mrta_v3,16,7,1.75
110.000,ahe_mrta_v3,17,6,1.59
115.001,ahe_mrta_v3,18,5,1.52
120.000,ahe_mrta_v3,19,5,1.29
125.000,ahe_mrta_v3,20,5,1.44
130.000,ahe_mrta_v3,21,4,1.80
135.000,ahe_mrta_v3,22,4,1.88
140.000,ahe_mrta_v3,23,4,1.40
145.000,ahe_mrta_v3,24,4,1.56
150.000,ahe_mrta_v3,25,4,1.38
155.000,ahe_mrta_v3,26,4,1.23
160.000,ahe_mrta_v3,27,4,1.37
165.000,ahe_mrta_v3,28,4,1.23
170.000,ahe_mrta_v3,29,4,1.25
175.000,ahe_mrta_v3,30,4,1.55
180.000,ahe_mrta_v3,31,4,0.81
185.000,ahe_mrta_v3,32,4,0.86
190.000,ahe_mrta_v3,33,4,0.80
195.000,ahe_mrta_v3,34,3,1.10
