timestamp_s,strategy,alloc_num,tasks_in_queues,latency_ms
30.000,ahe_mrta_v3,1,10,1.24
35.001,ahe_mrta_v3,2,10,0.78
40.000,ahe_mrta_v3,3,10,0.50
45.000,ahe_mrta_v3,4,10,0.80
50.000,ahe_mrta_v3,5,10,0.82
55.000,ahe_mrta_v3,6,10,0.76
60.000,ahe_mrta_v3,7,10,0.75
65.000,ahe_mrta_v3,8,10,0.80
70.000,ahe_mrta_v3,9,9,0.77
75.000,ahe_mrta_v3,10,10,0.61
80.000,ahe_mrta_v3,11,9,0.80
85.000,ahe_mrta_v3,12,9,0.79
90.000,ahe_mrta_v3,13,8,2.29
95.000,ahe_mrta_v3,14,7,1.55
100.000,ahe_mrta_v3,15,6,2.38
105.000,ahe_mrta_v3,16,6,1.14
110.000,ahe_mrta_v3,17,6,2.41
115.000,ahe_mrta_v3,18,7,2.10
120.000,ahe_mrta_v3,19,7,1.50
125.000,ahe_mrta_v3,20,6,1.47
130.000,ahe_mrta_v3,21,5,1.03
135.000,ahe_mrta_v3,22,5,0.81
140.000,ahe_mrta_v3,23,5,0.51
145.000,ahe_mrta_v3,24,5,0.95
