timestamp_s,strategy,alloc_num,footprint_bytes
75.000,ahe_mrta_v3,1,80
80.000,ahe_mrta_v3,2,80
85.000,ahe_mrta_v3,3,80
90.000,ahe_mrta_v3,4,80
95.000,ahe_mrta_v3,5,80
100.000,ahe_mrta_v3,6,80
105.000,ahe_mrta_v3,7,76
110.000,ahe_mrta_v3,8,76
115.000,ahe_mrta_v3,9,76
120.000,ahe_mrta_v3,10,68
125.000,ahe_mrta_v3,11,72
130.000,ahe_mrta_v3,12,72
135.000,ahe_mrta_v3,13,64
140.000,ahe_mrta_v3,14,68
145.000,ahe_mrta_v3,15,68
150.000,ahe_mrta_v3,16,72
155.000,ahe_mrta_v3,17,68
160.000,ahe_mrta_v3,18,68
165.000,ahe_mrta_v3,19,60
170.000,ahe_mrta_v3,20,60
175.000,ahe_mrta_v3,21,60
