timestamp_s,dominant_heuristic,dominant_value,context_task_density,context_robot_avail,context_deadline,context_failure_rate,w_d,w_p,w_b,w_l,w_f,w_t,w_r,d_0,d_1,d_2,d_3,d_4
2.000,SpatialOpportunist,0.2429,0.0000,1.0000,0.0000,0.0000,0.1688,0.2064,0.0883,0.0784,0.1745,0.1613,0.1221,0.2429,0.2117,0.2051,0.1783,0.1620
4.002,SpatialOpportunist,0.2687,0.0000,1.0000,0.0000,0.0000,0.1794,0.2111,0.0876,0.0785,0.1609,0.1670,0.1156,0.2687,0.2188,0.2085,0.1654,0.1387
6.003,SpatialOpportunist,0.2841,0.0000,1.0000,0.0000,0.0000,0.1857,0.2137,0.0871,0.0784,0.1530,0.1704,0.1117,0.2841,0.2232,0.2107,0.1576,0.1244
8.002,SpatialOpportunist,0.2933,0.0000,1.0000,0.0000,0.0000,0.1896,0.2154,0.0867,0.0783,0.1484,0.1725,0.1093,0.2933,0.2258,0.2122,0.1530,0.1157
10.003,SpatialOpportunist,0.2989,0.0000,1.0000,0.0000,0.0000,0.1918,0.2163,0.0865,0.0782,0.1456,0.1737,0.1078,0.2989,0.2274,0.2132,0.1502,0.1104
12.002,SpatialOpportunist,0.3022,0.0000,1.0000,0.0000,0.0000,0.1932,0.2169,0.0863,0.0782,0.1439,0.1745,0.1069,0.3022,0.2284,0.2138,0.1485,0.1071
14.002,SpatialOpportunist,0.3042,0.0000,1.0000,0.0000,0.0000,0.1940,0.2173,0.0862,0.0781,0.1429,0.1750,0.1064,0.3042,0.2290,0.2142,0.1475,0.1051
16.004,SpatialOpportunist,0.3054,0.0000,1.0000,0.0000,0.0000,0.1945,0.2175,0.0862,0.0781,0.1423,0.1753,0.1061,0.3054,0.2294,0.2145,0.1469,0.1039
18.003,SpatialOpportunist,0.3061,0.0000,1.0000,0.0000,0.0000,0.1948,0.2177,0.0861,0.0781,0.1419,0.1755,0.1059,0.3061,0.2296,0.2146,0.1466,0.1031
20.002,SpatialOpportunist,0.3065,0.0000,1.0000,0.0000,0.0000,0.1950,0.2178,0.0861,0.0781,0.1417,0.1756,0.1057,0.3065,0.2297,0.2147,0.1464,0.1027
22.003,SpatialOpportunist,0.3068,0.0000,1.0000,0.0000,0.0000,0.1951,0.2178,0.0861,0.0781,0.1415,0.1757,0.1057,0.3068,0.2298,0.2148,0.1462,0.1024
24.001,SpatialOpportunist,0.3069,0.0000,1.0000,0.0000,0.0000,0.1951,0.2179,0.0861,0.0781,0.1415,0.1757,0.1056,0.3069,0.2298,0.2149,0.1462,0.1022
26.002,SpatialOpportunist,0.3070,0.0000,1.0000,0.0000,0.0000,0.1952,0.2179,0.0861,0.0781,0.1414,0.1758,0.1056,0.3070,0.2299,0.2149,0.1461,0.1021
28.003,SpatialOpportunist,0.3071,0.0000,1.0000,0.0000,0.0000,0.1952,0.2179,0.0861,0.0781,0.1414,0.1758,0.1056,0.3071,0.2299,0.2149,0.1461,0.1021
30.009,SpatialOpportunist,0.3071,0.0000,1.0000,0.0000,0.0000,0.1952,0.2179,0.0861,0.0781,0.1414,0.1758,0.1056,0.3071,0.2299,0.2149,0.1461,0.1020
32.003,SpatialOpportunist,0.3051,1.0000,1.0000,0.1250,0.0000,0.1955,0.2107,0.0866,0.0785,0.1459,0.1743,0.1086,0.3051,0.2146,0.2198,0.1476,0.1128
34.003,SpatialOpportunist,0.3041,1.0000,1.0000,0.1250,0.0000,0.1956,0.2071,0.0869,0.0787,0.1482,0.1734,0.1101,0.3041,0.2070,0.2221,0.1484,0.1184
36.002,SpatialOpportunist,0.3035,1.0000,1.0000,0.1250,0.0000,0.1956,0.2053,0.0871,0.0788,0.1494,0.1729,0.1109,0.3035,0.2031,0.2232,0.1489,0.1212
38.005,SpatialOpportunist,0.2887,1.0000,1.0000,0.3750,0.0000,0.1872,0.2106,0.0867,0.0785,0.1488,0.1776,0.1105,0.2887,0.2102,0.2313,0.1488,0.1210
40.003,SpatialOpportunist,0.2812,1.0000,1.0000,0.3750,0.0000,0.1832,0.2133,0.0865,0.0784,0.1484,0.1800,0.1102,0.2812,0.2137,0.2354,0.1488,0.1210
42.003,SpatialOpportunist,0.2775,1.0000,1.0000,0.3750,0.0000,0.1812,0.2146,0.0864,0.0783,0.1482,0.1812,0.1101,0.2775,0.2154,0.2374,0.1488,0.1209
44.000,SpatialOpportunist,0.2757,1.0000,1.0000,0.3750,0.0000,0.1802,0.2152,0.0864,0.0782,0.1481,0.1818,0.1100,0.2757,0.2162,0.2385,0.1488,0.1209
46.002,SpatialOpportunist,0.2747,1.0000,1.0000,0.3750,0.0000,0.1797,0.2156,0.0864,0.0782,0.1481,0.1821,0.1100,0.2747,0.2166,0.2390,0.1488,0.1209
48.003,SpatialOpportunist,0.2743,1.0000,1.0000,0.3750,0.0000,0.1794,0.2157,0.0863,0.0782,0.1481,0.1823,0.1100,0.2743,0.2168,0.2392,0.1488,0.1209
50.004,SpatialOpportunist,0.2762,1.0000,1.0000,0.4286,0.0000,0.1801,0.2170,0.0862,0.0781,0.1470,0.1824,0.1092,0.2762,0.2195,0.2378,0.1487,0.1179
52.003,SpatialOpportunist,0.2601,1.0000,1.0000,0.6667,0.0000,0.1713,0.2244,0.0856,0.0776,0.1451,0.1881,0.1079,0.2601,0.2301,0.2461,0.1483,0.1154
54.003,SpatialOpportunist,0.2531,1.0000,1.0000,0.6667,0.0000,0.1679,0.2260,0.0855,0.0774,0.1452,0.1901,0.1079,0.2531,0.2318,0.2501,0.1482,0.1168
56.000,TemporalRegulator,0.2520,1.0000,1.0000,0.6667,0.0000,0.1662,0.2268,0.0854,0.0774,0.1453,0.1910,0.1080,0.2498,0.2326,0.2520,0.1482,0.1174
58.003,TemporalRegulator,0.2530,1.0000,1.0000,0.6667,0.0000,0.1654,0.2272,0.0854,0.0773,0.1453,0.1915,0.1080,0.2481,0.2330,0.2530,0.1482,0.1177
60.005,TemporalRegulator,0.2534,1.0000,1.0000,0.6667,0.0000,0.1650,0.2273,0.0853,0.0773,0.1453,0.1917,0.1080,0.2473,0.2332,0.2534,0.1482,0.1179
62.004,SpatialOpportunist,0.2516,1.0000,1.0000,0.6923,0.0000,0.1669,0.2276,0.0853,0.0773,0.1445,0.1909,0.1075,0.2516,0.2343,0.2506,0.1482,0.1153
64.003,TemporalRegulator,0.2529,1.0000,1.0000,0.6923,0.0000,0.1652,0.2280,0.0853,0.0773,0.1448,0.1918,0.1077,0.2479,0.2344,0.2529,0.1482,0.1166
66.004,TemporalRegulator,0.2556,1.0000,1.0000,0.7692,0.0000,0.1627,0.2296,0.0851,0.0771,0.1446,0.1933,0.1075,0.2430,0.2364,0.2556,0.1481,0.1169
68.003,TemporalRegulator,0.2570,1.0000,1.0000,0.7692,0.0000,0.1615,0.2303,0.0850,0.0771,0.1445,0.1941,0.1075,0.2406,0.2374,0.2570,0.1481,0.1170
70.004,TemporalRegulator,0.2533,1.0000,1.0000,0.7500,0.0000,0.1643,0.2298,0.0851,0.0771,0.1440,0.1926,0.1071,0.2466,0.2373,0.2533,0.1481,0.1147
72.004,TemporalRegulator,0.2555,1.0000,1.0000,0.7500,0.0000,0.1627,0.2301,0.0851,0.0771,0.1443,0.1935,0.1073,0.2431,0.2373,0.2555,0.1481,0.1161
74.003,TemporalRegulator,0.2530,1.0000,1.0000,0.7500,0.0000,0.1646,0.2297,0.0851,0.0771,0.1439,0.1925,0.1070,0.2471,0.2373,0.2530,0.1481,0.1145
76.003,TemporalRegulator,0.2563,1.0000,1.0000,0.8000,0.0000,0.1618,0.2309,0.0850,0.0770,0.1441,0.1941,0.1071,0.2414,0.2385,0.2563,0.1480,0.1158
78.004,TemporalRegulator,0.2580,1.0000,1.0000,0.8000,0.0000,0.1605,0.2315,0.0849,0.0770,0.1441,0.1949,0.1072,0.2386,0.2391,0.2580,0.1480,0.1164
80.003,TemporalRegulator,0.2473,1.0000,0.8000,0.8000,0.2000,0.1527,0.2245,0.0863,0.0772,0.1600,0.1844,0.1149,0.2141,0.2295,0.2473,0.1656,0.1435
82.003,TemporalRegulator,0.2423,1.0000,0.8000,0.8000,0.2000,0.1493,0.2211,0.0868,0.0773,0.1676,0.1795,0.1185,0.2034,0.2251,0.2423,0.1734,0.1558
84.005,TemporalRegulator,0.2400,1.0000,0.8000,0.8000,0.2000,0.1478,0.2195,0.0870,0.0773,0.1711,0.1773,0.1201,0.1987,0.2232,0.2400,0.1768,0.1613
86.003,TemporalRegulator,0.2389,1.0000,0.8000,0.8000,0.2000,0.1471,0.2187,0.0871,0.0773,0.1726,0.1763,0.1209,0.1967,0.2223,0.2389,0.1783,0.1639
88.005,TemporalRegulator,0.2406,1.0000,0.8000,0.9000,0.2000,0.1452,0.2201,0.0869,0.0772,0.1726,0.1773,0.1207,0.1923,0.2244,0.2406,0.1785,0.1642
90.004,TemporalRegulator,0.2414,1.0000,0.8000,0.9000,0.2000,0.1443,0.2207,0.0869,0.0771,0.1725,0.1777,0.1207,0.1903,0.2253,0.2414,0.1786,0.1643
92.002,TemporalRegulator,0.2405,1.0000,0.8000,0.8421,0.2000,0.1449,0.2200,0.0870,0.0772,0.1730,0.1771,0.1209,0.1914,0.2243,0.2405,0.1789,0.1648
94.004,TemporalRegulator,0.2401,1.0000,0.8000,0.8421,0.2000,0.1451,0.2197,0.0870,0.0772,0.1731,0.1768,0.1210,0.1919,0.2238,0.2401,0.1791,0.1651
96.003,TemporalRegulator,0.2399,1.0000,0.8000,0.8421,0.2000,0.1452,0.2195,0.0870,0.0772,0.1732,0.1767,0.1211,0.1921,0.2236,0.2399,0.1791,0.1652
98.004,TemporalRegulator,0.2424,1.0000,0.8000,0.8889,0.2000,0.1504,0.2238,0.0865,0.0772,0.1644,0.1811,0.1166,0.2073,0.2295,0.2424,0.1717,0.1492
100.000,TemporalRegulator,0.2421,1.0000,0.8000,0.8889,0.2000,0.1468,0.2222,0.0867,0.0771,0.1689,0.1793,0.1189,0.1973,0.2273,0.2421,0.1757,0.1576
102.003,TemporalRegulator,0.2426,1.0000,0.8000,0.8824,0.2000,0.1509,0.2242,0.0865,0.0772,0.1636,0.1815,0.1162,0.2087,0.2300,0.2426,0.1710,0.1476
104.004,TemporalRegulator,0.2428,1.0000,0.8000,0.8824,0.2000,0.1518,0.2246,0.0864,0.0772,0.1624,0.1820,0.1156,0.2112,0.2306,0.2428,0.1700,0.1454
106.003,TemporalRegulator,0.2433,1.0000,0.8000,0.9375,0.2000,0.1466,0.2234,0.0866,0.0771,0.1676,0.1804,0.1182,0.1974,0.2290,0.2433,0.1747,0.1555
108.001,TemporalRegulator,0.2435,1.0000,0.8000,0.9375,0.2000,0.1443,0.2229,0.0867,0.0770,0.1700,0.1797,0.1194,0.1913,0.2283,0.2435,0.1768,0.1601
110.000,TemporalRegulator,0.2436,1.0000,0.8000,0.9375,0.2000,0.1433,0.2226,0.0867,0.0770,0.1711,0.1793,0.1199,0.1886,0.2279,0.2436,0.1777,0.1622
112.003,TemporalRegulator,0.2446,1.0000,0.8000,0.9333,0.2000,0.1489,0.2255,0.0864,0.0770,0.1635,0.1826,0.1161,0.2043,0.2319,0.2446,0.1712,0.1480
114.003,TemporalRegulator,0.2439,1.0000,0.8000,0.9286,0.2000,0.1455,0.2237,0.0866,0.0770,0.1682,0.1806,0.1185,0.1946,0.2294,0.2439,0.1753,0.1568
116.002,TemporalRegulator,0.2451,1.0000,0.8000,1.0000,0.2000,0.1429,0.2240,0.0866,0.0769,0.1698,0.1806,0.1192,0.1880,0.2299,0.2451,0.1768,0.1602
118.004,TemporalRegulator,0.2456,1.0000,0.8000,1.0000,0.2000,0.1417,0.2241,0.0865,0.0769,0.1706,0.1806,0.1196,0.1850,0.2301,0.2456,0.1775,0.1618
120.002,TemporalRegulator,0.2458,1.0000,0.8000,1.0000,0.2000,0.1412,0.2241,0.0865,0.0769,0.1709,0.1806,0.1198,0.1837,0.2302,0.2458,0.1778,0.1625
122.000,TemporalRegulator,0.2470,1.0000,0.8000,1.0000,0.2000,0.1469,0.2274,0.0862,0.0769,0.1628,0.1841,0.1157,0.2002,0.2346,0.2470,0.1708,0.1473
124.003,TemporalRegulator,0.2466,1.0000,0.8000,1.0000,0.2000,0.1435,0.2257,0.0864,0.0769,0.1674,0.1822,0.1180,0.1904,0.2322,0.2466,0.1749,0.1560
126.002,TemporalRegulator,0.2463,1.0000,0.8000,1.0000,0.2000,0.1420,0.2249,0.0865,0.0769,0.1695,0.1813,0.1190,0.1861,0.2311,0.2463,0.1766,0.1599
128.002,TemporalRegulator,0.2462,1.0000,0.8000,1.0000,0.2000,0.1413,0.2245,0.0865,0.0768,0.1704,0.1809,0.1195,0.1841,0.2306,0.2462,0.1774,0.1616
130.000,TemporalRegulator,0.2471,1.0000,0.8000,1.0000,0.2000,0.1469,0.2275,0.0861,0.0769,0.1627,0.1842,0.1156,0.2002,0.2347,0.2471,0.1707,0.1472
132.002,TemporalRegulator,0.2466,1.0000,0.8000,1.0000,0.2000,0.1435,0.2257,0.0864,0.0769,0.1673,0.1823,0.1180,0.1904,0.2323,0.2466,0.1748,0.1559
