timestamp_s,strategy,alloc_num,tasks_in_queues,latency_ms
30.000,ahe_mrta_v3,1,7,4.07
35.000,ahe_mrta_v3,2,7,0.62
40.000,ahe_mrta_v3,3,7,0.31
45.000,ahe_mrta_v3,4,7,0.37
50.000,ahe_mrta_v3,5,7,0.77
60.000,ahe_mrta_v3,6,7,0.81
65.000,ahe_mrta_v3,7,8,1.08
70.000,ahe_mrta_v3,8,7,0.63
75.000,ahe_mrta_v3,9,6,0.87
80.000,ahe_mrta_v3,10,5,0.51
85.000,ahe_mrta_v3,11,5,0.64
90.000,ahe_mrta_v3,12,7,0.70
95.000,ahe_mrta_v3,13,7,0.61
100.000,ahe_mrta_v3,14,7,0.68
105.000,ahe_mrta_v3,15,7,0.68
110.000,ahe_mrta_v3,16,7,0.52
115.000,ahe_mrta_v3,17,5,0.38
120.000,ahe_mrta_v3,18,5,0.65
125.000,ahe_mrta_v3,19,5,0.50
130.000,ahe_mrta_v3,20,5,0.53
135.000,ahe_mrta_v3,21,4,0.63
140.000,ahe_mrta_v3,22,4,0.60
145.000,ahe_mrta_v3,23,4,0.63
150.000,ahe_mrta_v3,24,4,0.62
155.000,ahe_mrta_v3,25,4,1.07
160.000,ahe_mrta_v3,26,4,0.97
165.000,ahe_mrta_v3,27,5,0.86
170.000,ahe_mrta_v3,28,5,0.70
175.000,ahe_mrta_v3,29,5,0.50
180.000,ahe_mrta_v3,30,5,0.55
185.000,ahe_mrta_v3,31,4,0.52
190.000,ahe_mrta_v3,32,4,0.39
195.000,ahe_mrta_v3,33,4,0.46
200.000,ahe_mrta_v3,34,4,0.34
205.000,ahe_mrta_v3,35,4,0.72
