timestamp_s,strategy,alloc_num,tasks_in_queues,latency_ms
35.000,ahe_mrta_v3,1,7,2.21
40.000,ahe_mrta_v3,2,7,0.57
45.000,ahe_mrta_v3,3,7,0.35
50.000,ahe_mrta_v3,4,7,0.34
55.000,ahe_mrta_v3,5,7,0.34
60.000,ahe_mrta_v3,6,6,0.91
65.000,ahe_mrta_v3,7,10,0.83
70.000,ahe_mrta_v3,8,9,0.60
75.000,ahe_mrta_v3,9,7,0.59
80.000,ahe_mrta_v3,10,4,0.61
85.000,ahe_mrta_v3,11,4,0.43
90.000,ahe_mrta_v3,12,4,0.38
95.000,ahe_mrta_v3,13,8,0.62
100.000,ahe_mrta_v3,14,8,0.50
105.000,ahe_mrta_v3,15,8,0.48
110.000,ahe_mrta_v3,16,7,0.63
115.000,ahe_mrta_v3,17,7,0.65
120.000,ahe_mrta_v3,18,7,0.61
125.000,ahe_mrta_v3,19,7,0.50
130.000,ahe_mrta_v3,20,7,0.52
135.000,ahe_mrta_v3,21,6,0.74
140.000,ahe_mrta_v3,22,5,0.72
145.000,ahe_mrta_v3,23,4,0.67
150.000,ahe_mrta_v3,24,4,0.55
155.000,ahe_mrta_v3,25,4,0.52
160.000,ahe_mrta_v3,26,4,0.34
165.000,ahe_mrta_v3,27,4,0.74
170.000,ahe_mrta_v3,28,4,0.49
175.000,ahe_mrta_v3,29,4,0.53
180.000,ahe_mrta_v3,30,4,0.87
