timestamp_s,strategy,alloc_num,tasks_in_queues,latency_ms
30.000,ahe_mrta_v3,1,8,1.76
60.000,ahe_mrta_v3,2,9,1.10
65.000,ahe_mrta_v3,3,8,0.77
70.000,ahe_mrta_v3,4,7,0.49
75.000,ahe_mrta_v3,5,5,0.80
80.000,ahe_mrta_v3,6,4,0.65
85.000,ahe_mrta_v3,7,4,0.69
90.000,ahe_mrta_v3,8,7,0.94
95.000,ahe_mrta_v3,9,8,0.70
100.000,ahe_mrta_v3,10,8,1.20
105.000,ahe_mrta_v3,11,8,1.16
110.000,ahe_mrta_v3,12,8,1.26
115.000,ahe_mrta_v3,13,8,1.56
120.000,ahe_mrta_v3,14,7,1.43
125.000,ahe_mrta_v3,15,6,1.27
130.000,ahe_mrta_v3,16,5,0.80
135.000,ahe_mrta_v3,17,5,1.33
140.000,ahe_mrta_v3,18,5,0.92
145.000,ahe_mrta_v3,19,5,0.94
150.000,ahe_mrta_v3,20,5,1.07
