timestamp_s,strategy,alloc_num,tasks_in_queues,latency_ms
30.000,ahe_mrta_v3,1,7,4.49
35.000,ahe_mrta_v3,2,8,0.99
60.000,ahe_mrta_v3,3,10,2.84
65.000,ahe_mrta_v3,4,11,1.61
70.000,ahe_mrta_v3,5,9,1.16
75.000,ahe_mrta_v3,6,6,1.10
80.000,ahe_mrta_v3,7,6,1.26
85.000,ahe_mrta_v3,8,5,0.81
90.000,ahe_mrta_v3,9,8,2.62
95.000,ahe_mrta_v3,10,8,1.81
100.000,ahe_mrta_v3,11,8,1.76
105.000,ahe_mrta_v3,12,7,1.19
110.000,ahe_mrta_v3,13,6,1.42
115.000,ahe_mrta_v3,14,6,1.54
120.000,ahe_mrta_v3,15,6,2.22
125.000,ahe_mrta_v3,16,6,1.49
130.000,ahe_mrta_v3,17,6,1.33
135.000,ahe_mrta_v3,18,5,1.38
140.000,ahe_mrta_v3,19,5,1.00
145.000,ahe_mrta_v3,20,5,0.99
150.000,ahe_mrta_v3,21,5,1.02
155.000,ahe_mrta_v3,22,5,0.99
160.000,ahe_mrta_v3,23,4,0.72
165.000,ahe_mrta_v3,24,4,0.71
170.000,ahe_mrta_v3,25,4,1.31
