timestamp_s,task_id,event,robot_id,strategy,scenario,seed
30.000,task_001,activated,,big_mrta,deadline_pressure,16
30.000,task_002,activated,,big_mrta,deadline_pressure,16
30.000,task_003,activated,,big_mrta,deadline_pressure,16
30.000,task_004,activated,,big_mrta,deadline_pressure,16
30.000,task_005,activated,,big_mrta,deadline_pressure,16
30.000,task_006,activated,,big_mrta,deadline_pressure,16
30.000,task_007,activated,,big_mrta,deadline_pressure,16
30.000,task_008,activated,,big_mrta,deadline_pressure,16
30.000,task_009,activated,,big_mrta,deadline_pressure,16
30.000,task_010,activated,,big_mrta,deadline_pressure,16
30.000,task_011,activated,,big_mrta,deadline_pressure,16
30.000,task_012,activated,,big_mrta,deadline_pressure,16
30.000,task_013,activated,,big_mrta,deadline_pressure,16
30.000,task_014,activated,,big_mrta,deadline_pressure,16
30.000,task_015,activated,,big_mrta,deadline_pressure,16
30.000,task_016,activated,,big_mrta,deadline_pressure,16
30.000,task_017,activated,,big_mrta,deadline_pressure,16
30.000,task_018,activated,,big_mrta,deadline_pressure,16
30.000,task_019,activated,,big_mrta,deadline_pressure,16
30.000,task_020,activated,,big_mrta,deadline_pressure,16
30.000,task_021,activated,,big_mrta,deadline_pressure,16
30.000,task_022,activated,,big_mrta,deadline_pressure,16
30.000,task_023,activated,,big_mrta,deadline_pressure,16
30.000,task_024,activated,,big_mrta,deadline_pressure,16
30.000,task_025,activated,,big_mrta,deadline_pressure,16
35.000,task_008,assigned,robot_1,big_mrta,deadline_pressure,16
35.000,task_025,assigned,robot_1,big_mrta,deadline_pressure,16
35.000,task_023,assigned,robot_1,big_mrta,deadline_pressure,16
35.000,task_009,assigned,robot_2,big_mrta,deadline_pressure,16
35.000,task_003,assigned,robot_2,big_mrta,deadline_pressure,16
35.000,task_007,assigned,robot_2,big_mrta,deadline_pressure,16
35.000,task_022,assigned,robot_3,big_mrta,deadline_pressure,16
35.000,task_015,assigned,robot_3,big_mrta,deadline_pressure,16
35.000,task_021,assigned,robot_4,big_mrta,deadline_pressure,16
35.000,task_012,assigned,robot_4,big_mrta,deadline_pressure,16
35.000,task_017,assigned,robot_4,big_mrta,deadline_pressure,16
35.000,task_019,assigned,robot_5,big_mrta,deadline_pressure,16
35.000,task_013,assigned,robot_5,big_mrta,deadline_pressure,16
35.000,task_004,assigned,robot_5,big_mrta,deadline_pressure,16
42.572,task_022,completed,robot_3,big_mrta,deadline_pressure,16
45.000,task_018,assigned,robot_3,big_mrta,deadline_pressure,16
45.000,task_006,assigned,robot_3,big_mrta,deadline_pressure,16
52.595,task_009,completed,robot_2,big_mrta,deadline_pressure,16
52.596,task_021,completed,robot_4,big_mrta,deadline_pressure,16
52.879,task_015,completed,robot_3,big_mrta,deadline_pressure,16
73.265,task_008,completed,robot_1,big_mrta,deadline_pressure,16
75.231,task_012,completed,robot_4,big_mrta,deadline_pressure,16
80.000,task_010,assigned,robot_4,big_mrta,deadline_pressure,16
81.543,task_003,completed,robot_2,big_mrta,deadline_pressure,16
82.842,task_017,completed,robot_4,big_mrta,deadline_pressure,16
82.977,task_018,completed,robot_3,big_mrta,deadline_pressure,16
89.445,task_019,completed,robot_5,big_mrta,deadline_pressure,16
89.682,task_010,completed,robot_4,big_mrta,deadline_pressure,16
89.969,task_006,completed,robot_3,big_mrta,deadline_pressure,16
90.409,task_007,completed,robot_2,big_mrta,deadline_pressure,16
111.594,task_023,completed,robot_1,big_mrta,deadline_pressure,16
124.488,task_025,completed,robot_1,big_mrta,deadline_pressure,16
126.188,task_013,completed,robot_5,big_mrta,deadline_pressure,16
143.540,task_004,completed,robot_5,big_mrta,deadline_pressure,16
