timestamp_s,strategy,alloc_num,tasks_in_queues,latency_ms
30.000,big_mrta,1,23,1.71
35.000,big_mrta,2,23,0.32
40.000,big_mrta,3,23,0.21
45.000,big_mrta,4,23,0.19
50.000,big_mrta,5,21,0.29
55.000,big_mrta,6,21,0.29
60.000,big_mrta,7,18,0.21
65.000,big_mrta,8,16,0.18
70.001,big_mrta,9,13,0.25
75.000,big_mrta,10,13,0.20
80.000,big_mrta,11,12,0.23
85.000,big_mrta,12,11,0.22
90.000,big_mrta,13,11,0.15
95.000,big_mrta,14,11,0.16
100.000,big_mrta,15,10,0.15
105.000,big_mrta,16,10,0.17
110.000,big_mrta,17,8,0.13
115.000,big_mrta,18,4,0.10
120.000,big_mrta,19,4,0.11
125.000,big_mrta,20,3,0.15
