timestamp_s,event_type,robot_id,task_id,strategy,latency_ms
30.000,allocation_run,,,big_mrta,1.73
35.000,allocation_run,,,big_mrta,0.33
40.000,allocation_run,,,big_mrta,0.28
45.000,allocation_run,,,big_mrta,0.19
50.000,allocation_run,,,big_mrta,0.27
55.000,allocation_run,,,big_mrta,0.35
60.000,allocation_run,,,big_mrta,0.28
65.002,allocation_run,,,big_mrta,0.17
70.000,allocation_run,,,big_mrta,0.17
72.000,robot_failure,robot_2,,big_mrta,0.00
75.000,allocation_run,,,big_mrta,0.30
80.000,allocation_run,,,big_mrta,0.19
85.000,allocation_run,,,big_mrta,0.21
90.000,allocation_run,,,big_mrta,0.19
95.000,allocation_run,,,big_mrta,0.15
100.000,allocation_run,,,big_mrta,0.18
105.000,allocation_run,,,big_mrta,0.15
110.000,allocation_run,,,big_mrta,0.14
115.000,allocation_run,,,big_mrta,0.12
120.000,allocation_run,,,big_mrta,0.11
125.000,allocation_run,,,big_mrta,0.10
130.000,allocation_run,,,big_mrta,0.13
135.000,allocation_run,,,big_mrta,0.16
140.000,allocation_run,,,big_mrta,0.12
145.000,allocation_run,,,big_mrta,0.12
150.000,allocation_run,,,big_mrta,0.12
155.000,allocation_run,,,big_mrta,0.13
160.000,allocation_run,,,big_mrta,0.11
165.000,allocation_run,,,big_mrta,0.12
170.000,allocation_run,,,big_mrta,0.09
175.000,allocation_run,,,big_mrta,0.10
180.000,allocation_run,,,big_mrta,0.07
185.000,allocation_run,,,big_mrta,0.11
190.000,allocation_run,,,big_mrta,0.09
195.000,allocation_run,,,big_mrta,0.10
200.000,allocation_run,,,big_mrta,0.10
205.000,allocation_run,,,big_mrta,0.11
210.000,allocation_run,,,big_mrta,0.12
215.000,allocation_run,,,big_mrta,0.10
220.000,allocation_run,,,big_mrta,0.11
225.000,allocation_run,,,big_mrta,0.10
230.000,allocation_run,,,big_mrta,0.08
235.000,allocation_run,,,big_mrta,0.11
240.000,allocation_run,,,big_mrta,0.10
245.000,allocation_run,,,big_mrta,0.10
250.000,allocation_run,,,big_mrta,0.06
255.000,allocation_run,,,big_mrta,0.09
260.000,allocation_run,,,big_mrta,0.09
265.000,allocation_run,,,big_mrta,0.11
270.000,allocation_run,,,big_mrta,0.10
275.000,allocation_run,,,big_mrta,0.08
280.000,allocation_run,,,big_mrta,0.11
285.000,allocation_run,,,big_mrta,0.11
290.000,allocation_run,,,big_mrta,0.12
295.000,allocation_run,,,big_mrta,0.11
300.000,allocation_run,,,big_mrta,0.09
305.000,allocation_run,,,big_mrta,0.10
310.000,allocation_run,,,big_mrta,0.10
315.000,allocation_run,,,big_mrta,0.10
320.000,allocation_run,,,big_mrta,0.09
325.000,allocation_run,,,big_mrta,0.11
330.000,allocation_run,,,big_mrta,0.10
335.000,allocation_run,,,big_mrta,0.08
