timestamp_s,strategy,alloc_num,footprint_bytes
30.000,ahe_mrta_v3,1,72
60.000,ahe_mrta_v3,2,80
65.000,ahe_mrta_v3,3,80
70.000,ahe_mrta_v3,4,80
75.000,ahe_mrta_v3,5,80
80.000,ahe_mrta_v3,6,72
85.000,ahe_mrta_v3,7,72
90.000,ahe_mrta_v3,8,72
95.000,ahe_mrta_v3,9,72
100.000,ahe_mrta_v3,10,72
105.000,ahe_mrta_v3,11,68
110.000,ahe_mrta_v3,12,64
115.000,ahe_mrta_v3,13,64
120.000,ahe_mrta_v3,14,56
125.000,ahe_mrta_v3,15,56
130.000,ahe_mrta_v3,16,52
135.000,ahe_mrta_v3,17,56
140.000,ahe_mrta_v3,18,52
145.000,ahe_mrta_v3,19,52
150.000,ahe_mrta_v3,20,56
155.000,ahe_mrta_v3,21,56
160.000,ahe_mrta_v3,22,56
165.000,ahe_mrta_v3,23,52
170.000,ahe_mrta_v3,24,52
175.000,ahe_mrta_v3,25,56
180.000,ahe_mrta_v3,26,52
