timestamp_s,strategy,alloc_num,tasks_in_queues,latency_ms
30.000,big_mrta,1,7,0.49
35.000,big_mrta,2,7,0.15
40.000,big_mrta,3,6,0.11
45.000,big_mrta,4,6,0.12
50.000,big_mrta,5,6,0.12
55.000,big_mrta,6,6,0.16
60.000,big_mrta,7,12,0.32
65.000,big_mrta,8,11,0.16
70.000,big_mrta,9,8,0.14
75.000,big_mrta,10,8,0.12
80.000,big_mrta,11,7,0.25
85.000,big_mrta,12,7,0.13
90.000,big_mrta,13,8,0.30
95.000,big_mrta,14,7,0.18
100.000,big_mrta,15,7,0.17
105.000,big_mrta,16,5,0.20
110.000,big_mrta,17,4,0.16
115.000,big_mrta,18,4,0.16
120.000,big_mrta,19,4,0.14
125.000,big_mrta,20,2,0.16
130.000,big_mrta,21,1,0.14
135.000,big_mrta,22,1,0.16
140.000,big_mrta,23,1,0.12
145.000,big_mrta,24,1,0.15
150.000,big_mrta,25,1,0.14
155.000,big_mrta,26,1,0.12
160.000,big_mrta,27,1,0.13
165.000,big_mrta,28,1,0.14
170.000,big_mrta,29,1,0.15
175.000,big_mrta,30,1,0.15
180.000,big_mrta,31,0,0.13
185.000,big_mrta,32,0,0.13
190.000,big_mrta,33,0,0.14
195.000,big_mrta,34,0,0.15
200.000,big_mrta,35,0,0.12
205.000,big_mrta,36,0,0.13
210.000,big_mrta,37,0,0.13
215.000,big_mrta,38,0,0.13
220.000,big_mrta,39,0,0.10
225.000,big_mrta,40,0,0.15
230.000,big_mrta,41,0,0.13
235.000,big_mrta,42,0,0.14
240.000,big_mrta,43,0,0.14
245.000,big_mrta,44,0,0.10
250.000,big_mrta,45,0,0.13
255.000,big_mrta,46,0,0.14
260.000,big_mrta,47,0,0.13
265.000,big_mrta,48,0,0.12
270.000,big_mrta,49,0,0.13
275.000,big_mrta,50,0,0.14
280.000,big_mrta,51,0,0.11
285.000,big_mrta,52,0,0.17
290.000,big_mrta,53,0,0.13
295.000,big_mrta,54,0,0.16
300.000,big_mrta,55,0,0.14
305.000,big_mrta,56,0,0.11
310.001,big_mrta,57,0,0.15
315.000,big_mrta,58,0,0.12
320.000,big_mrta,59,0,0.10
325.000,big_mrta,60,0,0.15
330.000,big_mrta,61,0,0.16
335.000,big_mrta,62,0,0.10
340.000,big_mrta,63,0,0.12
345.000,big_mrta,64,0,0.14
350.000,big_mrta,65,0,0.11
