timestamp_s,strategy,alloc_num,footprint_bytes
30.000,ahe_mrta_v3,1,72
60.000,ahe_mrta_v3,2,80
65.000,ahe_mrta_v3,3,76
70.000,ahe_mrta_v3,4,72
75.000,ahe_mrta_v3,5,64
80.000,ahe_mrta_v3,6,56
85.000,ahe_mrta_v3,7,56
90.001,ahe_mrta_v3,8,64
95.000,ahe_mrta_v3,9,60
100.000,ahe_mrta_v3,10,64
105.000,ahe_mrta_v3,11,60
110.000,ahe_mrta_v3,12,64
115.001,ahe_mrta_v3,13,56
120.000,ahe_mrta_v3,14,52
125.000,ahe_mrta_v3,15,52
130.000,ahe_mrta_v3,16,52
135.000,ahe_mrta_v3,17,52
140.000,ahe_mrta_v3,18,44
