timestamp_s,strategy,alloc_num,tasks_in_queues,latency_ms
35.000,ahe_mrta_v3,1,10,0.92
40.000,ahe_mrta_v3,2,10,0.65
45.000,ahe_mrta_v3,3,10,0.27
50.000,ahe_mrta_v3,4,10,0.65
55.000,ahe_mrta_v3,5,10,0.39
60.000,ahe_mrta_v3,6,10,0.25
65.000,ahe_mrta_v3,7,9,0.66
70.000,ahe_mrta_v3,8,10,0.68
75.000,ahe_mrta_v3,9,10,0.70
80.000,ahe_mrta_v3,10,8,0.65
85.000,ahe_mrta_v3,11,8,0.43
90.000,ahe_mrta_v3,12,8,0.66
95.000,ahe_mrta_v3,13,8,0.52
100.000,ahe_mrta_v3,14,8,0.40
105.000,ahe_mrta_v3,15,8,0.69
110.000,ahe_mrta_v3,16,8,0.46
115.000,ahe_mrta_v3,17,8,0.41
120.000,ahe_mrta_v3,18,8,0.49
125.000,ahe_mrta_v3,19,8,0.76
130.000,ahe_mrta_v3,20,8,0.72
135.000,ahe_mrta_v3,21,8,0.94
140.000,ahe_mrta_v3,22,8,1.22
145.000,ahe_mrta_v3,23,8,0.51
