timestamp_s,strategy,alloc_num,tasks_in_queues,latency_ms
800.000,big_mrta,154,0,0.14
805.000,big_mrta,155,0,0.16
810.000,big_mrta,156,0,0.14
815.000,big_mrta,157,0,0.11
820.000,big_mrta,158,0,0.10
825.000,big_mrta,159,0,0.13
830.000,big_mrta,160,0,0.13
835.000,big_mrta,161,0,0.15
840.000,big_mrta,162,0,0.13
845.000,big_mrta,163,0,0.11
850.000,big_mrta,164,0,0.12
855.000,big_mrta,165,0,0.14
860.001,big_mrta,166,0,0.14
865.000,big_mrta,167,0,0.14
870.000,big_mrta,168,0,0.17
875.000,big_mrta,169,0,0.10
880.000,big_mrta,170,0,0.13
885.000,big_mrta,171,0,0.16
890.000,big_mrta,172,0,0.14
895.000,big_mrta,173,0,0.16
900.000,big_mrta,174,0,0.13
905.000,big_mrta,175,0,0.14
910.000,big_mrta,176,0,0.14
915.000,big_mrta,177,0,0.16
920.000,big_mrta,178,0,0.09
925.000,big_mrta,179,0,0.15
930.000,big_mrta,180,0,0.15
