timestamp_s,strategy,alloc_num,tasks_in_queues,latency_ms
30.000,ahe_mrta_v3,1,5,2.66
35.000,ahe_mrta_v3,2,10,2.11
40.000,ahe_mrta_v3,3,10,1.43
45.000,ahe_mrta_v3,4,10,0.88
50.000,ahe_mrta_v3,5,10,0.21
55.000,ahe_mrta_v3,6,10,1.10
60.000,ahe_mrta_v3,7,10,0.95
65.000,ahe_mrta_v3,8,10,1.44
70.000,ahe_mrta_v3,9,10,1.26
75.000,ahe_mrta_v3,10,8,1.20
80.000,ahe_mrta_v3,11,8,0.87
85.000,ahe_mrta_v3,12,8,0.70
90.000,ahe_mrta_v3,13,7,0.93
95.000,ahe_mrta_v3,14,7,0.76
100.000,ahe_mrta_v3,15,7,0.89
105.000,ahe_mrta_v3,16,7,0.90
110.000,ahe_mrta_v3,17,6,0.81
115.000,ahe_mrta_v3,18,6,0.68
120.000,ahe_mrta_v3,19,6,1.01
125.000,ahe_mrta_v3,20,6,0.82
130.000,ahe_mrta_v3,21,6,0.79
135.000,ahe_mrta_v3,22,5,0.73
140.000,ahe_mrta_v3,23,5,0.86
145.000,ahe_mrta_v3,24,5,0.50
150.000,ahe_mrta_v3,25,5,0.63
155.000,ahe_mrta_v3,26,5,0.93
160.000,ahe_mrta_v3,27,4,0.49
165.000,ahe_mrta_v3,28,4,0.52
170.000,ahe_mrta_v3,29,4,0.47
175.000,ahe_mrta_v3,30,4,0.56
180.000,ahe_mrta_v3,31,4,0.76
