timestamp_s,dominant_heuristic,dominant_value,context_task_density,context_robot_avail,context_deadline,context_failure_rate,w_d,w_p,w_b,w_l,w_f,w_t,w_r,d_0,d_1,d_2,d_3,d_4
2.000,SpatialOpportunist,0.2429,0.0000,1.0000,0.0000,0.0000,0.1688,0.2064,0.0883,0.0784,0.1745,0.1613,0.1221,0.2429,0.2117,0.2051,0.1783,0.1620
4.002,SpatialOpportunist,0.2687,0.0000,1.0000,0.0000,0.0000,0.1794,0.2111,0.0876,0.0785,0.1609,0.1670,0.1156,0.2687,0.2188,0.2085,0.1654,0.1387
6.002,SpatialOpportunist,0.2841,0.0000,1.0000,0.0000,0.0000,0.1857,0.2137,0.0871,0.0784,0.1530,0.1704,0.1117,0.2841,0.2232,0.2107,0.1576,0.1244
8.002,SpatialOpportunist,0.2933,0.0000,1.0000,0.0000,0.0000,0.1896,0.2154,0.0867,0.0783,0.1484,0.1725,0.1093,0.2933,0.2258,0.2122,0.1530,0.1157
10.003,SpatialOpportunist,0.2989,0.0000,1.0000,0.0000,0.0000,0.1918,0.2163,0.0865,0.0782,0.1456,0.1737,0.1078,0.2989,0.2274,0.2132,0.1502,0.1104
12.002,SpatialOpportunist,0.3022,0.0000,1.0000,0.0000,0.0000,0.1932,0.2169,0.0863,0.0782,0.1439,0.1745,0.1069,0.3022,0.2284,0.2138,0.1485,0.1071
14.001,SpatialOpportunist,0.3042,0.0000,1.0000,0.0000,0.0000,0.1940,0.2173,0.0862,0.0781,0.1429,0.1750,0.1064,0.3042,0.2290,0.2142,0.1475,0.1051
16.003,SpatialOpportunist,0.3054,0.0000,1.0000,0.0000,0.0000,0.1945,0.2175,0.0862,0.0781,0.1423,0.1753,0.1061,0.3054,0.2294,0.2145,0.1469,0.1039
18.000,SpatialOpportunist,0.3061,0.0000,1.0000,0.0000,0.0000,0.1948,0.2177,0.0861,0.0781,0.1419,0.1755,0.1059,0.3061,0.2296,0.2146,0.1466,0.1031
20.003,SpatialOpportunist,0.3065,0.0000,1.0000,0.0000,0.0000,0.1950,0.2178,0.0861,0.0781,0.1417,0.1756,0.1057,0.3065,0.2297,0.2147,0.1464,0.1027
22.000,SpatialOpportunist,0.3068,0.0000,1.0000,0.0000,0.0000,0.1951,0.2178,0.0861,0.0781,0.1415,0.1757,0.1057,0.3068,0.2298,0.2148,0.1462,0.1024
24.004,SpatialOpportunist,0.3069,0.0000,1.0000,0.0000,0.0000,0.1951,0.2179,0.0861,0.0781,0.1415,0.1757,0.1056,0.3069,0.2298,0.2149,0.1462,0.1022
26.004,SpatialOpportunist,0.3070,0.0000,1.0000,0.0000,0.0000,0.1952,0.2179,0.0861,0.0781,0.1414,0.1758,0.1056,0.3070,0.2299,0.2149,0.1461,0.1021
28.004,SpatialOpportunist,0.3071,0.0000,1.0000,0.0000,0.0000,0.1952,0.2179,0.0861,0.0781,0.1414,0.1758,0.1056,0.3071,0.2299,0.2149,0.1461,0.1021
30.005,SpatialOpportunist,0.3071,0.0000,1.0000,0.0000,0.0000,0.1952,0.2179,0.0861,0.0781,0.1414,0.1758,0.1056,0.3071,0.2299,0.2149,0.1461,0.1020
32.002,SpatialOpportunist,0.3132,1.0000,1.0000,0.0000,0.0000,0.2002,0.2074,0.0868,0.0787,0.1464,0.1715,0.1090,0.3132,0.2100,0.2155,0.1477,0.1135
34.003,SpatialOpportunist,0.3165,1.0000,1.0000,0.0000,0.0000,0.2028,0.2019,0.0872,0.0790,0.1491,0.1691,0.1108,0.3165,0.1998,0.2156,0.1487,0.1195
36.004,SpatialOpportunist,0.3100,1.0000,1.0000,0.1250,0.0000,0.1994,0.2026,0.0872,0.0790,0.1499,0.1707,0.1113,0.3100,0.1995,0.2197,0.1490,0.1218
38.000,SpatialOpportunist,0.3067,1.0000,1.0000,0.1250,0.0000,0.1976,0.2030,0.0872,0.0790,0.1503,0.1714,0.1115,0.3067,0.1993,0.2218,0.1492,0.1230
40.005,SpatialOpportunist,0.3049,1.0000,1.0000,0.1250,0.0000,0.1966,0.2032,0.0872,0.0789,0.1505,0.1718,0.1117,0.3049,0.1993,0.2229,0.1493,0.1236
42.003,SpatialOpportunist,0.3040,1.0000,1.0000,0.1250,0.0000,0.1962,0.2033,0.0872,0.0789,0.1506,0.1720,0.1117,0.3040,0.1992,0.2235,0.1493,0.1239
44.003,SpatialOpportunist,0.3035,1.0000,1.0000,0.1250,0.0000,0.1959,0.2033,0.0872,0.0789,0.1507,0.1722,0.1118,0.3035,0.1992,0.2238,0.1494,0.1241
46.002,SpatialOpportunist,0.3033,1.0000,1.0000,0.1250,0.0000,0.1958,0.2034,0.0872,0.0789,0.1507,0.1722,0.1118,0.3033,0.1992,0.2239,0.1494,0.1242
48.002,SpatialOpportunist,0.2956,1.0000,1.0000,0.2500,0.0000,0.1914,0.2066,0.0870,0.0788,0.1501,0.1749,0.1113,0.2956,0.2040,0.2279,0.1492,0.1233
50.003,SpatialOpportunist,0.2917,1.0000,1.0000,0.2500,0.0000,0.1891,0.2083,0.0869,0.0787,0.1497,0.1762,0.1111,0.2917,0.2063,0.2300,0.1492,0.1229
52.003,SpatialOpportunist,0.2897,1.0000,1.0000,0.2500,0.0000,0.1880,0.2091,0.0868,0.0786,0.1495,0.1769,0.1110,0.2897,0.2075,0.2311,0.1491,0.1227
54.003,SpatialOpportunist,0.2886,1.0000,1.0000,0.2500,0.0000,0.1874,0.2095,0.0868,0.0786,0.1495,0.1773,0.1109,0.2886,0.2080,0.2316,0.1491,0.1226
56.002,SpatialOpportunist,0.2881,1.0000,1.0000,0.2500,0.0000,0.1871,0.2098,0.0868,0.0786,0.1494,0.1774,0.1109,0.2881,0.2083,0.2319,0.1491,0.1225
58.002,SpatialOpportunist,0.2810,1.0000,1.0000,0.3750,0.0000,0.1831,0.2129,0.0866,0.0784,0.1487,0.1799,0.1104,0.2810,0.2128,0.2356,0.1489,0.1217
60.005,SpatialOpportunist,0.2774,1.0000,1.0000,0.3750,0.0000,0.1811,0.2144,0.0864,0.0783,0.1484,0.1812,0.1102,0.2774,0.2149,0.2375,0.1489,0.1213
62.002,SpatialOpportunist,0.2693,1.0000,1.0000,0.5000,0.0000,0.1767,0.2179,0.0862,0.0780,0.1476,0.1840,0.1096,0.2693,0.2199,0.2418,0.1487,0.1204
64.002,SpatialOpportunist,0.2653,1.0000,1.0000,0.5000,0.0000,0.1745,0.2196,0.0860,0.0779,0.1472,0.1854,0.1094,0.2653,0.2223,0.2439,0.1486,0.1200
66.003,SpatialOpportunist,0.2687,1.0000,1.0000,0.5000,0.0000,0.1761,0.2202,0.0860,0.0779,0.1463,0.1850,0.1087,0.2687,0.2240,0.2417,0.1486,0.1171
68.000,SpatialOpportunist,0.2634,1.0000,1.0000,0.5333,0.0000,0.1734,0.2214,0.0859,0.0778,0.1464,0.1864,0.1088,0.2634,0.2252,0.2447,0.1485,0.1182
70.005,SpatialOpportunist,0.2659,1.0000,1.0000,0.5333,0.0000,0.1745,0.2216,0.0859,0.0778,0.1458,0.1860,0.1084,0.2659,0.2261,0.2431,0.1485,0.1164
72.003,SpatialOpportunist,0.2639,1.0000,1.0000,0.5714,0.0000,0.1734,0.2228,0.0858,0.0777,0.1455,0.1868,0.1081,0.2639,0.2279,0.2441,0.1484,0.1157
74.002,SpatialOpportunist,0.2657,1.0000,1.0000,0.5385,0.0000,0.1743,0.2221,0.0858,0.0777,0.1456,0.1862,0.1082,0.2657,0.2269,0.2431,0.1484,0.1158
76.004,SpatialOpportunist,0.2581,1.0000,1.0000,0.6154,0.0000,0.1705,0.2239,0.0857,0.0776,0.1457,0.1884,0.1083,0.2581,0.2289,0.2475,0.1484,0.1172
78.002,SpatialOpportunist,0.2382,1.0000,0.8000,0.5833,0.2000,0.1644,0.2164,0.0871,0.0779,0.1618,0.1766,0.1158,0.2382,0.2186,0.2333,0.1672,0.1427
80.004,TemporalRegulator,0.2322,1.0000,0.8000,0.6364,0.2000,0.1614,0.2162,0.0872,0.0778,0.1649,0.1753,0.1171,0.2308,0.2186,0.2322,0.1709,0.1476
82.002,TemporalRegulator,0.2329,1.0000,0.8000,0.7000,0.2000,0.1550,0.2154,0.0874,0.0777,0.1707,0.1739,0.1200,0.2149,0.2175,0.2329,0.1761,0.1586
84.002,TemporalRegulator,0.2332,1.0000,0.8000,0.6667,0.2000,0.1585,0.2169,0.0872,0.0777,0.1664,0.1755,0.1178,0.2240,0.2196,0.2332,0.1726,0.1506
86.000,TemporalRegulator,0.2353,1.0000,0.8000,0.7778,0.2000,0.1523,0.2172,0.0872,0.0775,0.1707,0.1751,0.1199,0.2089,0.2201,0.2353,0.1765,0.1592
88.002,TemporalRegulator,0.2355,1.0000,0.8000,0.7143,0.2000,0.1565,0.2186,0.0870,0.0776,0.1658,0.1769,0.1175,0.2200,0.2221,0.2355,0.1723,0.1501
90.003,TemporalRegulator,0.2348,1.0000,0.8000,0.7143,0.2000,0.1525,0.2168,0.0873,0.0776,0.1710,0.1748,0.1201,0.2094,0.2195,0.2348,0.1767,0.1596
92.002,TemporalRegulator,0.2368,1.0000,0.8000,0.8125,0.2000,0.1491,0.2177,0.0872,0.0774,0.1725,0.1753,0.1208,0.2011,0.2209,0.2368,0.1782,0.1630
94.003,TemporalRegulator,0.2377,1.0000,0.8000,0.8125,0.2000,0.1475,0.2181,0.0872,0.0774,0.1732,0.1756,0.1211,0.1973,0.2216,0.2377,0.1789,0.1645
96.002,TemporalRegulator,0.2396,1.0000,0.8000,0.8750,0.2000,0.1458,0.2194,0.0870,0.0772,0.1730,0.1766,0.1210,0.1935,0.2234,0.2396,0.1789,0.1646
98.002,TemporalRegulator,0.2436,1.0000,0.8000,0.9333,0.2000,0.1495,0.2248,0.0864,0.0771,0.1639,0.1819,0.1163,0.2054,0.2310,0.2436,0.1714,0.1485
100.004,TemporalRegulator,0.2436,1.0000,0.8000,0.9333,0.2000,0.1457,0.2235,0.0866,0.0770,0.1683,0.1803,0.1185,0.1950,0.2290,0.2436,0.1754,0.1570
102.003,TemporalRegulator,0.2436,1.0000,0.8000,0.9333,0.2000,0.1440,0.2228,0.0867,0.0770,0.1704,0.1796,0.1196,0.1903,0.2282,0.2436,0.1771,0.1608
104.003,TemporalRegulator,0.2449,1.0000,0.8000,1.0000,0.2000,0.1422,0.2236,0.0866,0.0769,0.1708,0.1801,0.1197,0.1861,0.2293,0.2449,0.1776,0.1620
106.003,TemporalRegulator,0.2455,1.0000,0.8000,1.0000,0.2000,0.1415,0.2239,0.0866,0.0769,0.1710,0.1804,0.1198,0.1842,0.2298,0.2455,0.1779,0.1626
108.004,TemporalRegulator,0.2458,1.0000,0.8000,1.0000,0.2000,0.1411,0.2241,0.0865,0.0769,0.1711,0.1805,0.1199,0.1833,0.2301,0.2458,0.1780,0.1629
110.003,TemporalRegulator,0.2470,1.0000,0.8000,1.0000,0.2000,0.1469,0.2274,0.0862,0.0769,0.1628,0.1841,0.1157,0.2001,0.2346,0.2470,0.1709,0.1474
112.003,TemporalRegulator,0.2466,1.0000,0.8000,1.0000,0.2000,0.1435,0.2257,0.0864,0.0769,0.1674,0.1822,0.1180,0.1904,0.2322,0.2466,0.1749,0.1560
114.004,TemporalRegulator,0.2463,1.0000,0.8000,1.0000,0.2000,0.1420,0.2249,0.0865,0.0769,0.1695,0.1813,0.1190,0.1861,0.2311,0.2463,0.1766,0.1599
116.000,TemporalRegulator,0.2462,1.0000,0.8000,1.0000,0.2000,0.1413,0.2245,0.0865,0.0768,0.1704,0.1809,0.1195,0.1841,0.2306,0.2462,0.1774,0.1616
118.002,TemporalRegulator,0.2471,1.0000,0.8000,1.0000,0.2000,0.1469,0.2275,0.0861,0.0769,0.1627,0.1842,0.1156,0.2002,0.2347,0.2471,0.1707,0.1472
120.005,TemporalRegulator,0.2466,1.0000,0.8000,1.0000,0.2000,0.1435,0.2257,0.0864,0.0769,0.1673,0.1823,0.1180,0.1904,0.2323,0.2466,0.1748,0.1559
122.000,TemporalRegulator,0.2463,1.0000,0.8000,1.0000,0.2000,0.1420,0.2249,0.0865,0.0769,0.1694,0.1813,0.1190,0.1861,0.2312,0.2463,0.1766,0.1598
124.003,TemporalRegulator,0.2472,1.0000,0.8000,1.0000,0.2000,0.1471,0.2276,0.0861,0.0769,0.1625,0.1843,0.1155,0.2007,0.2349,0.2472,0.1706,0.1468
126.002,TemporalRegulator,0.2466,1.0000,0.8000,1.0000,0.2000,0.1436,0.2258,0.0864,0.0769,0.1672,0.1823,0.1179,0.1906,0.2323,0.2466,0.1747,0.1557
128.002,TemporalRegulator,0.2472,1.0000,0.8000,1.0000,0.2000,0.1474,0.2278,0.0861,0.0769,0.1620,0.1845,0.1153,0.2016,0.2351,0.2472,0.1702,0.1459
130.000,TemporalRegulator,0.2474,1.0000,0.8000,1.0000,0.2000,0.1483,0.2282,0.0861,0.0769,0.1609,0.1850,0.1147,0.2040,0.2357,0.2474,0.1692,0.1437
132.003,TemporalRegulator,0.2467,1.0000,0.8000,1.0000,0.2000,0.1441,0.2261,0.0863,0.0769,0.1665,0.1826,0.1175,0.1921,0.2327,0.2467,0.1741,0.1543
