timestamp_s,strategy,alloc_num,tasks_in_queues,latency_ms
30.000,ahe_mrta_v3,1,7,2.46
35.000,ahe_mrta_v3,2,7,0.78
40.000,ahe_mrta_v3,3,7,0.31
45.000,ahe_mrta_v3,4,7,0.35
50.000,ahe_mrta_v3,5,7,0.36
55.000,ahe_mrta_v3,6,7,0.35
60.000,ahe_mrta_v3,7,10,0.91
65.000,ahe_mrta_v3,8,10,0.52
70.000,ahe_mrta_v3,9,9,0.89
75.000,ahe_mrta_v3,10,8,0.65
80.000,ahe_mrta_v3,11,6,0.98
85.000,ahe_mrta_v3,12,5,0.73
90.000,ahe_mrta_v3,13,6,0.87
95.000,ahe_mrta_v3,14,6,0.77
100.000,ahe_mrta_v3,15,6,0.74
105.000,ahe_mrta_v3,16,6,0.79
110.000,ahe_mrta_v3,17,5,0.75
115.000,ahe_mrta_v3,18,5,0.80
120.000,ahe_mrta_v3,19,5,0.98
125.000,ahe_mrta_v3,20,4,0.81
130.000,ahe_mrta_v3,21,4,0.86
135.000,ahe_mrta_v3,22,4,0.87
140.000,ahe_mrta_v3,23,4,0.65
145.000,ahe_mrta_v3,24,4,1.17
150.000,ahe_mrta_v3,25,5,0.79
155.000,ahe_mrta_v3,26,5,0.82
160.000,ahe_mrta_v3,27,4,0.99
165.000,ahe_mrta_v3,28,4,0.60
170.000,ahe_mrta_v3,29,4,0.48
175.000,ahe_mrta_v3,30,4,0.93
180.000,ahe_mrta_v3,31,5,0.78
