timestamp_s,robot_id,x,y,battery_state,nav_state,avail_state,current_task_id,failure_flag
30.000,robot_1,0.000,-0.000,0,0,0,,0
30.000,robot_2,0.000,-0.000,0,0,0,,0
30.000,robot_3,0.000,-0.000,0,0,0,,0
30.000,robot_4,0.000,-0.000,0,0,0,,0
30.000,robot_5,0.000,-0.000,0,0,0,,0
32.000,robot_1,0.329,0.009,0,1,0,task_003,0
32.000,robot_2,0.329,0.000,0,1,0,task_015,0
32.000,robot_3,0.286,-0.054,0,1,0,task_016,0
32.000,robot_4,0.010,-0.052,0,1,0,task_022,0
32.000,robot_5,0.328,-0.004,0,1,0,task_011,0
34.000,robot_1,0.848,0.038,0,1,0,task_003,0
34.000,robot_2,0.727,0.000,0,1,0,,0
34.000,robot_3,0.764,-0.260,0,1,0,task_016,0
34.000,robot_4,-0.061,-0.492,0,1,0,task_022,0
34.000,robot_5,0.849,-0.021,0,1,0,task_011,0
36.000,robot_1,1.344,0.166,0,1,0,task_003,0
36.000,robot_2,0.757,0.000,0,1,0,task_023,0
36.000,robot_3,1.225,-0.505,0,1,0,task_016,0
36.000,robot_4,-0.290,-0.960,0,1,0,task_022,0
36.000,robot_5,1.369,-0.054,0,1,0,task_011,0
38.000,robot_1,1.974,0.302,0,1,0,task_003,0
38.000,robot_2,0.990,0.472,0,1,0,task_023,0
38.000,robot_3,1.676,-0.749,0,1,0,task_016,0
38.000,robot_4,-0.558,-1.397,0,1,0,task_022,0
38.000,robot_5,2.004,-0.165,0,1,0,task_011,0
40.000,robot_1,2.358,0.360,0,1,0,task_003,0
40.000,robot_2,1.115,0.840,0,1,0,task_023,0
40.000,robot_3,2.139,-0.989,0,1,0,task_016,0
40.000,robot_4,-0.806,-1.754,0,1,0,task_022,0
40.000,robot_5,2.375,-0.280,0,1,0,task_011,0
42.000,robot_1,2.836,0.561,0,1,0,task_003,0
42.000,robot_2,1.284,1.334,0,1,0,task_023,0
42.000,robot_3,2.606,-1.220,0,1,0,task_016,0
42.000,robot_4,-0.848,-1.809,0,0,0,,0
42.000,robot_5,2.806,-0.549,0,1,0,task_011,0
44.000,robot_1,3.208,0.924,0,1,0,task_003,0
44.000,robot_2,1.461,1.824,0,1,0,task_023,0
44.000,robot_3,3.068,-1.462,0,1,0,task_016,0
44.000,robot_4,-0.857,-1.921,0,1,0,task_014,0
44.000,robot_5,3.031,-0.991,0,1,0,task_011,0
46.000,robot_1,3.518,1.343,0,1,0,task_003,0
46.000,robot_2,1.655,2.308,0,1,0,task_023,0
46.000,robot_3,3.619,-1.765,0,1,0,task_016,0
46.000,robot_4,-1.067,-2.374,0,1,0,task_014,0
46.000,robot_5,3.112,-1.506,0,1,0,task_011,0
48.000,robot_1,3.821,1.767,0,1,0,task_003,0
48.000,robot_2,1.872,2.783,0,1,0,task_023,0
48.000,robot_3,3.797,-1.872,0,1,0,,0
48.000,robot_4,-1.383,-2.788,0,1,0,task_014,0
48.000,robot_5,3.168,-2.025,0,1,0,task_011,0
50.000,robot_1,4.121,2.184,0,1,0,task_003,0
50.000,robot_2,2.102,3.241,0,1,0,task_023,0
50.000,robot_3,3.940,-1.917,0,1,0,task_007,0
50.000,robot_4,-1.702,-3.169,0,1,0,task_014,0
50.000,robot_5,3.217,-2.535,0,1,0,task_011,0
52.000,robot_1,4.428,2.605,0,1,0,task_003,0
52.000,robot_2,2.406,3.820,0,1,0,task_023,0
52.000,robot_3,4.373,-2.333,0,1,0,task_007,0
52.000,robot_4,-1.837,-3.322,0,1,0,task_014,0
52.000,robot_5,3.286,-3.185,0,1,0,task_011,0
54.000,robot_1,4.737,3.025,0,1,0,task_003,0
54.000,robot_2,2.605,4.154,0,1,0,task_023,0
54.000,robot_3,4.597,-2.651,0,1,0,task_007,0
54.000,robot_4,-1.693,-3.352,0,1,0,task_005,0
54.000,robot_5,3.326,-3.572,0,1,0,task_011,0
56.000,robot_1,5.046,3.445,0,1,0,task_003,0
56.000,robot_2,2.876,4.599,0,1,0,task_023,0
56.000,robot_3,4.882,-3.088,0,1,0,task_007,0
56.000,robot_4,-1.290,-3.623,0,1,0,task_005,0
56.000,robot_5,3.387,-4.090,0,1,0,task_011,0
58.000,robot_1,5.433,3.962,0,1,0,task_003,0
58.000,robot_2,3.019,5.223,0,1,0,task_023,0
58.000,robot_3,5.210,-3.492,0,1,0,task_007,0
58.000,robot_4,-1.132,-3.800,0,0,0,,0
58.000,robot_5,3.456,-4.607,0,1,0,task_011,0
60.000,robot_1,5.663,4.275,0,1,0,task_003,0
60.000,robot_2,2.992,5.611,0,1,0,task_023,0
60.000,robot_3,5.609,-3.785,0,1,0,task_007,0
60.000,robot_4,-0.836,-3.778,0,1,0,task_012,0
60.000,robot_5,3.530,-5.115,0,1,0,task_011,0
62.000,robot_1,5.975,4.693,0,1,0,task_003,0
62.000,robot_2,2.910,6.126,0,1,0,task_023,0
62.000,robot_3,5.784,-3.888,0,0,0,,0
62.000,robot_4,-0.348,-3.596,0,1,0,task_012,0
62.000,robot_5,3.608,-5.630,0,1,0,task_011,0
64.000,robot_1,6.291,5.108,0,1,0,task_003,0
64.000,robot_2,2.814,6.639,0,1,0,task_023,0
64.000,robot_3,6.176,-4.027,0,1,0,task_021,0
64.000,robot_4,0.130,-3.387,0,1,0,task_012,0
64.000,robot_5,3.697,-6.144,0,1,0,task_011,0
66.000,robot_1,6.610,5.521,0,1,0,task_003,0
66.000,robot_2,2.703,7.148,0,1,0,task_023,0
66.000,robot_3,6.603,-4.327,0,1,0,task_021,0
66.000,robot_4,0.608,-3.179,0,1,0,task_012,0
66.000,robot_5,3.792,-6.657,0,1,0,task_011,0
68.000,robot_1,6.840,5.809,0,1,0,task_003,0
68.000,robot_2,2.564,7.651,0,1,0,task_023,0
68.000,robot_3,7.012,-4.650,0,1,0,task_021,0
68.000,robot_4,1.106,-3.025,0,1,0,task_012,0
68.000,robot_5,3.899,-7.167,0,1,0,task_011,0
70.000,robot_1,6.844,5.813,0,1,0,task_002,0
70.000,robot_2,2.396,8.144,0,1,2,task_023,0
70.000,robot_3,7.415,-4.981,0,1,0,task_021,0
70.000,robot_4,1.607,-2.879,0,1,0,task_012,0
70.000,robot_5,4.033,-7.671,0,1,0,task_011,0
72.000,robot_1,6.560,6.063,0,1,0,task_002,0
72.000,robot_2,2.210,8.604,0,1,2,task_023,0
72.000,robot_3,7.815,-5.302,0,1,0,task_021,0
72.000,robot_4,2.096,-2.725,0,1,0,task_012,0
72.000,robot_5,4.187,-8.160,0,1,0,task_011,0
74.000,robot_1,6.082,6.268,0,1,0,task_002,0
74.000,robot_2,2.116,8.793,0,1,2,task_023,0
74.000,robot_3,8.220,-5.630,0,1,0,task_021,0
74.000,robot_4,2.599,-2.588,0,1,0,task_012,0
74.000,robot_5,4.357,-8.653,0,1,0,task_011,0
76.000,robot_1,5.570,6.365,0,1,0,task_002,0
76.000,robot_2,2.116,8.793,0,0,2,,0
76.000,robot_3,8.657,-5.910,0,1,0,task_021,0
76.000,robot_4,3.117,-2.532,0,1,0,task_012,0
76.000,robot_5,4.542,-9.141,0,1,0,task_011,0
78.000,robot_1,5.075,6.527,0,1,0,task_002,0
78.000,robot_2,2.116,8.793,0,0,2,,0
78.000,robot_3,9.165,-6.018,0,1,0,task_021,0
78.000,robot_4,3.637,-2.494,0,1,0,task_012,0
78.000,robot_5,4.757,-9.603,0,1,0,task_011,0
80.000,robot_1,4.507,6.831,0,1,0,task_002,0
80.000,robot_2,2.116,8.793,0,0,2,,0
80.000,robot_3,9.707,-6.024,0,1,0,task_021,0
80.000,robot_4,4.281,-2.454,0,1,0,task_012,0
80.000,robot_5,4.870,-9.800,0,0,0,,0
82.000,robot_1,4.161,7.028,0,1,0,task_002,0
82.000,robot_2,2.116,8.793,0,0,2,,0
82.000,robot_3,9.762,-6.021,0,1,0,task_006,0
82.000,robot_4,4.678,-2.429,0,1,0,task_012,0
82.000,robot_5,5.248,-9.876,0,1,0,task_020,0
84.000,robot_1,3.716,7.283,0,1,0,task_002,0
84.000,robot_2,2.116,8.793,0,0,2,,0
84.000,robot_3,9.606,-5.931,0,1,0,task_006,0
84.000,robot_4,5.190,-2.398,0,1,0,task_012,0
84.000,robot_5,5.740,-10.019,0,1,0,task_020,0
86.000,robot_1,3.151,7.612,0,1,0,task_002,0
86.000,robot_2,2.116,8.793,0,0,2,,0
86.000,robot_3,8.995,-5.900,0,1,0,task_006,0
86.000,robot_4,5.843,-2.355,0,1,0,task_012,0
86.000,robot_5,6.372,-10.182,0,1,0,task_020,0
88.000,robot_1,2.819,7.816,0,1,0,task_002,0
88.000,robot_2,2.116,8.793,0,0,2,,0
