timestamp_s,strategy,alloc_num,tasks_in_queues,latency_ms
30.000,ahe_mrta_v3,1,10,1.24
35.000,ahe_mrta_v3,2,10,0.75
40.000,ahe_mrta_v3,3,10,0.28
45.001,ahe_mrta_v3,4,10,0.28
50.000,ahe_mrta_v3,5,10,0.27
55.000,ahe_mrta_v3,6,10,0.29
60.000,ahe_mrta_v3,7,10,0.89
65.000,ahe_mrta_v3,8,10,0.76
70.000,ahe_mrta_v3,9,10,0.74
75.000,ahe_mrta_v3,10,10,0.70
80.000,ahe_mrta_v3,11,8,1.17
85.000,ahe_mrta_v3,12,8,1.32
90.000,ahe_mrta_v3,13,8,1.06
95.000,ahe_mrta_v3,14,8,1.05
100.000,ahe_mrta_v3,15,8,1.03
105.000,ahe_mrta_v3,16,8,1.22
110.000,ahe_mrta_v3,17,8,0.97
115.000,ahe_mrta_v3,18,8,0.96
120.000,ahe_mrta_v3,19,8,0.75
125.000,ahe_mrta_v3,20,7,0.77
130.000,ahe_mrta_v3,21,8,0.85
135.000,ahe_mrta_v3,22,8,0.94
140.000,ahe_mrta_v3,23,8,0.87
145.000,ahe_mrta_v3,24,8,1.39
150.000,ahe_mrta_v3,25,8,0.78
155.000,ahe_mrta_v3,26,8,0.97
160.000,ahe_mrta_v3,27,8,1.08
165.000,ahe_mrta_v3,28,8,0.80
170.000,ahe_mrta_v3,29,8,0.95
