timestamp_s,event_type,robot_id,task_id,strategy,latency_ms
35.000,allocation_run,,,ahe_mrta_v3,2.30
40.000,allocation_run,,,ahe_mrta_v3,0.61
45.000,allocation_run,,,ahe_mrta_v3,0.43
50.000,allocation_run,,,ahe_mrta_v3,0.94
65.000,allocation_run,,,ahe_mrta_v3,1.02
70.000,allocation_run,,,ahe_mrta_v3,1.31
75.000,allocation_run,,,ahe_mrta_v3,0.69
75.000,robot_failure,robot_2,,ahe_mrta_v3,0.00
80.000,allocation_run,,,ahe_mrta_v3,0.62
85.000,allocation_run,,,ahe_mrta_v3,0.59
90.000,allocation_run,,,ahe_mrta_v3,0.80
95.000,allocation_run,,,ahe_mrta_v3,0.50
100.000,allocation_run,,,ahe_mrta_v3,0.68
105.000,allocation_run,,,ahe_mrta_v3,0.63
110.000,allocation_run,,,ahe_mrta_v3,0.70
115.000,allocation_run,,,ahe_mrta_v3,0.43
120.000,allocation_run,,,ahe_mrta_v3,0.53
125.000,allocation_run,,,ahe_mrta_v3,0.46
130.000,allocation_run,,,ahe_mrta_v3,0.54
135.000,allocation_run,,,ahe_mrta_v3,0.63
140.000,allocation_run,,,ahe_mrta_v3,0.61
145.000,allocation_run,,,ahe_mrta_v3,0.60
150.000,allocation_run,,,ahe_mrta_v3,0.65
155.000,allocation_run,,,ahe_mrta_v3,0.52
160.000,allocation_run,,,ahe_mrta_v3,0.46
165.000,allocation_run,,,ahe_mrta_v3,0.44
170.000,allocation_run,,,ahe_mrta_v3,0.74
175.000,allocation_run,,,ahe_mrta_v3,0.46
180.000,allocation_run,,,ahe_mrta_v3,0.54
185.000,allocation_run,,,ahe_mrta_v3,0.82
