timestamp_s,strategy,alloc_num,tasks_in_queues,latency_ms
30.000,ahe_mrta_v3,1,10,1.34
35.000,ahe_mrta_v3,2,10,0.87
40.000,ahe_mrta_v3,3,9,0.28
45.000,ahe_mrta_v3,4,10,0.65
50.000,ahe_mrta_v3,5,10,0.70
55.000,ahe_mrta_v3,6,10,0.74
60.000,ahe_mrta_v3,7,10,0.64
65.000,ahe_mrta_v3,8,10,2.20
70.000,ahe_mrta_v3,9,10,2.94
75.000,ahe_mrta_v3,10,8,1.67
80.000,ahe_mrta_v3,11,7,2.39
85.000,ahe_mrta_v3,12,6,1.52
90.000,ahe_mrta_v3,13,5,1.22
95.001,ahe_mrta_v3,14,5,1.50
100.000,ahe_mrta_v3,15,5,1.56
105.000,ahe_mrta_v3,16,5,1.09
110.000,ahe_mrta_v3,17,5,1.31
115.000,ahe_mrta_v3,18,5,1.03
120.000,ahe_mrta_v3,19,5,0.96
125.000,ahe_mrta_v3,20,5,0.82
130.000,ahe_mrta_v3,21,5,0.63
