timestamp_s,strategy,alloc_num,tasks_in_queues,latency_ms
30.000,ahe_mrta_v3,1,5,3.13
35.000,ahe_mrta_v3,2,10,2.34
40.000,ahe_mrta_v3,3,10,1.28
45.000,ahe_mrta_v3,4,10,0.95
50.000,ahe_mrta_v3,5,10,1.50
55.000,ahe_mrta_v3,6,9,1.35
60.000,ahe_mrta_v3,7,9,1.44
65.000,ahe_mrta_v3,8,8,1.21
70.000,ahe_mrta_v3,9,7,1.03
75.000,ahe_mrta_v3,10,6,0.69
80.000,ahe_mrta_v3,11,7,1.31
85.000,ahe_mrta_v3,12,7,1.08
90.000,ahe_mrta_v3,13,7,0.97
95.000,ahe_mrta_v3,14,7,0.65
100.000,ahe_mrta_v3,15,7,1.14
105.000,ahe_mrta_v3,16,7,0.89
110.000,ahe_mrta_v3,17,7,0.88
115.000,ahe_mrta_v3,18,7,0.96
120.000,ahe_mrta_v3,19,6,0.83
125.000,ahe_mrta_v3,20,6,0.77
130.000,ahe_mrta_v3,21,6,0.60
135.000,ahe_mrta_v3,22,5,0.52
140.000,ahe_mrta_v3,23,5,0.47
145.000,ahe_mrta_v3,24,5,1.25
