timestamp_s,event_type,robot_id,task_id,strategy,latency_ms
35.000,allocation_run,,,ahe_mrta_v3,0.90
40.000,allocation_run,,,ahe_mrta_v3,0.66
45.000,allocation_run,,,ahe_mrta_v3,0.27
50.000,allocation_run,,,ahe_mrta_v3,0.27
55.000,allocation_run,,,ahe_mrta_v3,0.24
60.000,allocation_run,,,ahe_mrta_v3,0.26
65.000,allocation_run,,,ahe_mrta_v3,0.77
70.000,allocation_run,,,ahe_mrta_v3,0.54
73.000,robot_failure,robot_2,,ahe_mrta_v3,0.00
75.000,allocation_run,,,ahe_mrta_v3,0.59
80.000,allocation_run,,,ahe_mrta_v3,0.51
85.000,allocation_run,,,ahe_mrta_v3,0.47
90.000,allocation_run,,,ahe_mrta_v3,0.58
95.000,allocation_run,,,ahe_mrta_v3,0.53
100.000,allocation_run,,,ahe_mrta_v3,0.53
105.000,allocation_run,,,ahe_mrta_v3,0.61
110.000,allocation_run,,,ahe_mrta_v3,0.44
115.000,allocation_run,,,ahe_mrta_v3,0.48
120.000,allocation_run,,,ahe_mrta_v3,0.54
125.000,allocation_run,,,ahe_mrta_v3,0.52
130.000,allocation_run,,,ahe_mrta_v3,0.36
135.000,allocation_run,,,ahe_mrta_v3,0.50
140.000,allocation_run,,,ahe_mrta_v3,0.48
145.000,allocation_run,,,ahe_mrta_v3,0.64
150.000,allocation_run,,,ahe_mrta_v3,0.59
155.000,allocation_run,,,ahe_mrta_v3,0.59
160.000,allocation_run,,,ahe_mrta_v3,0.66
165.000,allocation_run,,,ahe_mrta_v3,1.03
170.000,allocation_run,,,ahe_mrta_v3,0.98
175.000,allocation_run,,,ahe_mrta_v3,0.68
