timestamp_s,strategy,alloc_num,tasks_in_queues,latency_ms
35.000,ahe_mrta_v3,1,10,0.90
40.000,ahe_mrta_v3,2,10,0.66
45.000,ahe_mrta_v3,3,10,0.27
50.000,ahe_mrta_v3,4,10,0.27
55.000,ahe_mrta_v3,5,10,0.24
60.000,ahe_mrta_v3,6,10,0.26
65.000,ahe_mrta_v3,7,10,0.77
70.000,ahe_mrta_v3,8,10,0.54
75.000,ahe_mrta_v3,9,8,0.59
80.000,ahe_mrta_v3,10,8,0.51
85.000,ahe_mrta_v3,11,8,0.47
90.000,ahe_mrta_v3,12,8,0.58
95.000,ahe_mrta_v3,13,8,0.53
100.000,ahe_mrta_v3,14,8,0.53
105.000,ahe_mrta_v3,15,8,0.61
110.000,ahe_mrta_v3,16,8,0.44
115.000,ahe_mrta_v3,17,8,0.48
120.000,ahe_mrta_v3,18,8,0.54
125.000,ahe_mrta_v3,19,8,0.52
130.000,ahe_mrta_v3,20,8,0.36
135.000,ahe_mrta_v3,21,8,0.50
140.000,ahe_mrta_v3,22,8,0.48
145.000,ahe_mrta_v3,23,8,0.64
150.000,ahe_mrta_v3,24,8,0.59
155.000,ahe_mrta_v3,25,8,0.59
160.000,ahe_mrta_v3,26,8,0.66
165.000,ahe_mrta_v3,27,8,1.03
170.000,ahe_mrta_v3,28,9,0.98
175.000,ahe_mrta_v3,29,8,0.68
