timestamp_s,strategy,alloc_num,tasks_in_queues,latency_ms
30.000,ahe_mrta_v3,1,7,3.82
35.000,ahe_mrta_v3,2,7,0.81
40.001,ahe_mrta_v3,3,7,0.36
45.000,ahe_mrta_v3,4,7,0.34
50.000,ahe_mrta_v3,5,7,0.95
60.000,ahe_mrta_v3,6,7,0.72
65.000,ahe_mrta_v3,7,8,1.14
70.000,ahe_mrta_v3,8,7,0.66
75.000,ahe_mrta_v3,9,6,0.87
80.000,ahe_mrta_v3,10,5,1.22
85.000,ahe_mrta_v3,11,5,0.92
90.000,ahe_mrta_v3,12,8,1.12
95.000,ahe_mrta_v3,13,8,1.00
100.000,ahe_mrta_v3,14,7,1.00
105.000,ahe_mrta_v3,15,7,1.00
110.000,ahe_mrta_v3,16,7,0.79
115.000,ahe_mrta_v3,17,5,0.75
120.000,ahe_mrta_v3,18,5,0.67
125.000,ahe_mrta_v3,19,5,0.97
130.000,ahe_mrta_v3,20,5,0.98
135.000,ahe_mrta_v3,21,4,0.65
140.000,ahe_mrta_v3,22,4,0.66
145.001,ahe_mrta_v3,23,4,0.71
150.000,ahe_mrta_v3,24,4,0.73
155.000,ahe_mrta_v3,25,4,1.22
160.000,ahe_mrta_v3,26,4,0.71
165.000,ahe_mrta_v3,27,4,0.66
170.000,ahe_mrta_v3,28,4,1.14
175.000,ahe_mrta_v3,29,4,0.65
