timestamp_s,strategy,alloc_num,tasks_in_queues,latency_ms
30.000,ahe_mrta_v3,1,10,5.38
35.000,ahe_mrta_v3,2,10,3.19
40.000,ahe_mrta_v3,3,10,2.40
45.000,ahe_mrta_v3,4,10,3.25
50.000,ahe_mrta_v3,5,9,2.46
55.000,ahe_mrta_v3,6,9,2.08
60.000,ahe_mrta_v3,7,9,2.26
65.000,ahe_mrta_v3,8,6,2.64
70.000,ahe_mrta_v3,9,5,2.47
75.000,ahe_mrta_v3,10,5,2.79
80.000,ahe_mrta_v3,11,7,2.50
85.000,ahe_mrta_v3,12,7,1.92
90.000,ahe_mrta_v3,13,7,1.71
95.000,ahe_mrta_v3,14,7,1.49
100.000,ahe_mrta_v3,15,7,1.20
105.000,ahe_mrta_v3,16,7,1.12
110.000,ahe_mrta_v3,17,7,1.40
115.000,ahe_mrta_v3,18,7,1.20
120.000,ahe_mrta_v3,19,7,1.42
125.000,ahe_mrta_v3,20,6,1.28
130.000,ahe_mrta_v3,21,6,0.83
135.000,ahe_mrta_v3,22,5,1.13
