timestamp_s,strategy,alloc_num,footprint_bytes
30.000,big_mrta,1,500
35.000,big_mrta,2,500
40.000,big_mrta,3,500
45.000,big_mrta,4,500
50.000,big_mrta,5,480
55.000,big_mrta,6,480
60.000,big_mrta,7,480
65.000,big_mrta,8,440
70.000,big_mrta,9,400
75.000,big_mrta,10,360
80.000,big_mrta,11,340
85.000,big_mrta,12,300
90.000,big_mrta,13,260
95.000,big_mrta,14,240
100.000,big_mrta,15,220
105.000,big_mrta,16,220
110.000,big_mrta,17,220
115.000,big_mrta,18,220
120.000,big_mrta,19,200
125.000,big_mrta,20,200
130.000,big_mrta,21,160
135.000,big_mrta,22,140
140.000,big_mrta,23,140
145.001,big_mrta,24,120
150.000,big_mrta,25,100
155.000,big_mrta,26,100
160.000,big_mrta,27,100
165.000,big_mrta,28,100
170.000,big_mrta,29,100
175.000,big_mrta,30,80
180.000,big_mrta,31,80
185.000,big_mrta,32,60
190.000,big_mrta,33,40
195.000,big_mrta,34,40
200.000,big_mrta,35,40
205.000,big_mrta,36,40
210.000,big_mrta,37,40
215.000,big_mrta,38,40
220.000,big_mrta,39,40
225.000,big_mrta,40,40
230.000,big_mrta,41,40
235.000,big_mrta,42,40
240.000,big_mrta,43,40
245.000,big_mrta,44,40
250.000,big_mrta,45,40
255.000,big_mrta,46,40
260.000,big_mrta,47,40
265.000,big_mrta,48,40
270.000,big_mrta,49,40
275.000,big_mrta,50,40
280.000,big_mrta,51,40
285.000,big_mrta,52,40
290.000,big_mrta,53,40
295.000,big_mrta,54,40
300.000,big_mrta,55,40
305.000,big_mrta,56,40
310.000,big_mrta,57,40
315.000,big_mrta,58,40
320.000,big_mrta,59,40
325.000,big_mrta,60,40
330.000,big_mrta,61,40
335.000,big_mrta,62,40
340.000,big_mrta,63,40
345.000,big_mrta,64,40
350.000,big_mrta,65,40
355.000,big_mrta,66,40
360.000,big_mrta,67,40
365.000,big_mrta,68,40
370.000,big_mrta,69,40
375.000,big_mrta,70,40
380.000,big_mrta,71,40
385.000,big_mrta,72,40
390.000,big_mrta,73,40
395.000,big_mrta,74,40
400.000,big_mrta,75,40
405.000,big_mrta,76,40
410.000,big_mrta,77,40
415.000,big_mrta,78,40
420.000,big_mrta,79,40
425.000,big_mrta,80,40
430.000,big_mrta,81,40
435.000,big_mrta,82,40
440.000,big_mrta,83,40
445.000,big_mrta,84,40
450.000,big_mrta,85,40
455.000,big_mrta,86,40
460.000,big_mrta,87,40
465.000,big_mrta,88,40
470.000,big_mrta,89,40
475.000,big_mrta,90,40
480.000,big_mrta,91,40
485.000,big_mrta,92,40
490.000,big_mrta,93,40
495.000,big_mrta,94,40
500.000,big_mrta,95,40
505.000,big_mrta,96,40
510.000,big_mrta,97,40
515.000,big_mrta,98,40
520.000,big_mrta,99,40
525.000,big_mrta,100,40
530.000,big_mrta,101,40
535.000,big_mrta,102,40
540.000,big_mrta,103,40
545.000,big_mrta,104,40
550.000,big_mrta,105,40
555.000,big_mrta,106,40
560.000,big_mrta,107,40
565.000,big_mrta,108,40
570.000,big_mrta,109,40
575.000,big_mrta,110,40
580.000,big_mrta,111,40
585.000,big_mrta,112,40
590.000,big_mrta,113,40
595.000,big_mrta,114,40
600.000,big_mrta,115,40
605.000,big_mrta,116,40
610.000,big_mrta,117,40
615.000,big_mrta,118,40
620.000,big_mrta,119,40
625.000,big_mrta,120,40
630.000,big_mrta,121,40
635.000,big_mrta,122,40
640.000,big_mrta,123,40
645.000,big_mrta,124,40
650.000,big_mrta,125,40
655.000,big_mrta,126,40
660.000,big_mrta,127,40
665.000,big_mrta,128,40
670.000,big_mrta,129,40
675.000,big_mrta,130,40
680.000,big_mrta,131,40
685.000,big_mrta,132,40
690.000,big_mrta,133,40
695.000,big_mrta,134,40
700.000,big_mrta,135,40
705.000,big_mrta,136,40
710.000,big_mrta,137,40
715.000,big_mrta,138,40
720.000,big_mrta,139,40
725.000,big_mrta,140,40
730.000,big_mrta,141,40
735.000,big_mrta,142,40
740.000,big_mrta,143,40
745.000,big_mrta,144,40
750.000,big_mrta,145,40
755.000,big_mrta,146,40
760.000,big_mrta,147,40
765.000,big_mrta,148,40
770.000,big_mrta,149,40
775.000,big_mrta,150,40
780.000,big_mrta,151,40
785.000,big_mrta,152,40
790.000,big_mrta,153,40
795.000,big_mrta,154,40
800.000,big_mrta,155,40
805.000,big_mrta,156,40
810.000,big_mrta,157,40
815.000,big_mrta,158,40
820.000,big_mrta,159,40
825.000,big_mrta,160,40
830.000,big_mrta,161,40
835.000,big_mrta,162,40
840.000,big_mrta,163,40
845.000,big_mrta,164,40
850.000,big_mrta,165,40
855.000,big_mrta,166,40
860.000,big_mrta,167,40
865.000,big_mrta,168,40
870.000,big_mrta,169,40
875.000,big_mrta,170,40
880.000,big_mrta,171,40
885.000,big_mrta,172,40
890.000,big_mrta,173,40
895.000,big_mrta,174,40
900.000,big_mrta,175,40
905.000,big_mrta,176,40
910.000,big_mrta,177,40
915.000,big_mrta,178,40
920.000,big_mrta,179,40
925.000,big_mrta,180,40
930.000,big_mrta,181,40
