timestamp_s,strategy,alloc_num,tasks_in_queues,latency_ms
30.000,ahe_mrta_v3,1,8,2.14
60.000,ahe_mrta_v3,2,9,1.32
65.000,ahe_mrta_v3,3,9,1.66
70.000,ahe_mrta_v3,4,8,0.74
75.000,ahe_mrta_v3,5,7,0.88
80.000,ahe_mrta_v3,6,6,0.82
85.000,ahe_mrta_v3,7,6,0.71
90.000,ahe_mrta_v3,8,7,1.99
95.000,ahe_mrta_v3,9,7,1.53
100.000,ahe_mrta_v3,10,6,2.10
105.000,ahe_mrta_v3,11,6,1.72
110.000,ahe_mrta_v3,12,6,2.07
115.000,ahe_mrta_v3,13,5,1.53
120.000,ahe_mrta_v3,14,5,1.97
125.000,ahe_mrta_v3,15,5,1.26
130.000,ahe_mrta_v3,16,5,1.79
135.000,ahe_mrta_v3,17,5,1.55
140.000,ahe_mrta_v3,18,5,1.72
145.000,ahe_mrta_v3,19,5,1.57
150.000,ahe_mrta_v3,20,4,1.20
155.000,ahe_mrta_v3,21,4,1.04
160.000,ahe_mrta_v3,22,4,1.69
165.000,ahe_mrta_v3,23,4,1.10
170.000,ahe_mrta_v3,24,4,1.27
175.000,ahe_mrta_v3,25,4,1.00
180.000,ahe_mrta_v3,26,4,1.26
185.000,ahe_mrta_v3,27,4,0.69
190.000,ahe_mrta_v3,28,4,0.84
195.000,ahe_mrta_v3,29,4,0.84
200.000,ahe_mrta_v3,30,4,0.91
205.000,ahe_mrta_v3,31,4,0.75
210.000,ahe_mrta_v3,32,4,0.68
215.000,ahe_mrta_v3,33,4,0.68
220.000,ahe_mrta_v3,34,3,0.67
