timestamp_s,strategy,alloc_num,tasks_in_queues,latency_ms
30.000,ahe_mrta_v3,1,7,3.47
35.000,ahe_mrta_v3,2,7,1.27
40.000,ahe_mrta_v3,3,7,0.36
45.000,ahe_mrta_v3,4,7,0.29
50.000,ahe_mrta_v3,5,7,0.59
55.000,ahe_mrta_v3,6,7,0.48
60.000,ahe_mrta_v3,7,6,0.60
65.000,ahe_mrta_v3,8,9,1.36
70.000,ahe_mrta_v3,9,10,0.98
75.000,ahe_mrta_v3,10,7,0.87
80.000,ahe_mrta_v3,11,7,0.71
85.000,ahe_mrta_v3,12,6,0.67
90.000,ahe_mrta_v3,13,6,0.61
95.000,ahe_mrta_v3,14,6,0.64
100.000,ahe_mrta_v3,15,6,0.74
105.000,ahe_mrta_v3,16,6,0.46
110.000,ahe_mrta_v3,17,6,2.19
115.000,ahe_mrta_v3,18,6,1.39
120.000,ahe_mrta_v3,19,5,1.69
125.000,ahe_mrta_v3,20,5,1.78
130.000,ahe_mrta_v3,21,5,1.27
135.000,ahe_mrta_v3,22,4,1.90
140.000,ahe_mrta_v3,23,4,1.51
145.000,ahe_mrta_v3,24,4,1.07
150.000,ahe_mrta_v3,25,4,1.20
155.000,ahe_mrta_v3,26,4,1.68
160.000,ahe_mrta_v3,27,4,1.29
165.000,ahe_mrta_v3,28,4,1.38
170.000,ahe_mrta_v3,29,4,1.12
175.000,ahe_mrta_v3,30,4,0.71
180.000,ahe_mrta_v3,31,4,1.11
185.000,ahe_mrta_v3,32,4,1.06
190.000,ahe_mrta_v3,33,4,0.98
195.000,ahe_mrta_v3,34,4,1.66
