timestamp_s,strategy,alloc_num,footprint_bytes
35.000,ahe_mrta_v3,1,80
40.000,ahe_mrta_v3,2,80
45.000,ahe_mrta_v3,3,80
50.000,ahe_mrta_v3,4,76
55.000,ahe_mrta_v3,5,80
60.000,ahe_mrta_v3,6,80
65.000,ahe_mrta_v3,7,76
70.000,ahe_mrta_v3,8,76
75.000,ahe_mrta_v3,9,76
80.000,ahe_mrta_v3,10,72
85.000,ahe_mrta_v3,11,64
90.000,ahe_mrta_v3,12,60
95.000,ahe_mrta_v3,13,60
100.000,ahe_mrta_v3,14,56
105.000,ahe_mrta_v3,15,56
110.000,ahe_mrta_v3,16,60
115.000,ahe_mrta_v3,17,56
120.000,ahe_mrta_v3,18,56
125.000,ahe_mrta_v3,19,56
130.000,ahe_mrta_v3,20,56
135.000,ahe_mrta_v3,21,56
140.000,ahe_mrta_v3,22,60
145.000,ahe_mrta_v3,23,60
150.000,ahe_mrta_v3,24,56
