timestamp_s,strategy,alloc_num,tasks_in_queues,latency_ms
30.000,ahe_mrta_v3,1,8,2.48
60.000,ahe_mrta_v3,2,9,0.96
65.000,ahe_mrta_v3,3,8,0.88
70.000,ahe_mrta_v3,4,7,0.59
75.000,ahe_mrta_v3,5,5,1.04
80.000,ahe_mrta_v3,6,4,0.71
85.000,ahe_mrta_v3,7,4,0.54
90.000,ahe_mrta_v3,8,7,0.93
95.000,ahe_mrta_v3,9,8,0.75
100.000,ahe_mrta_v3,10,8,0.93
105.000,ahe_mrta_v3,11,8,0.88
110.000,ahe_mrta_v3,12,8,0.75
115.000,ahe_mrta_v3,13,8,0.95
120.000,ahe_mrta_v3,14,7,0.79
125.000,ahe_mrta_v3,15,5,0.72
130.000,ahe_mrta_v3,16,5,0.87
135.000,ahe_mrta_v3,17,5,0.89
140.000,ahe_mrta_v3,18,5,0.60
145.000,ahe_mrta_v3,19,5,0.54
150.000,ahe_mrta_v3,20,5,0.83
155.000,ahe_mrta_v3,21,4,0.87
