experiment_id,scenario,strategy,seed,robot_count,robot_id,assigned_tasks,completed_tasks,failed_tasks,approx_distance_m
exp_robot_failure_big_mrta_r5t25_seed14,robot_failure,big_mrta,14,5,robot_1,5,5,0,20.30
exp_robot_failure_big_mrta_r5t25_seed14,robot_failure,big_mrta,14,5,robot_2,3,3,0,14.72
exp_robot_failure_big_mrta_r5t25_seed14,robot_failure,big_mrta,14,5,robot_3,5,5,0,20.68
exp_robot_failure_big_mrta_r5t25_seed14,robot_failure,big_mrta,14,5,robot_4,6,6,0,28.77
exp_robot_failure_big_mrta_r5t25_seed14,robot_failure,big_mrta,14,5,robot_5,5,5,0,24.22
